ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	VISITOR	BUSINESS	LOWINC	SELF_TT	TAXI_DIST	TRANSIT_COST	FREE_COST	av1	av2	av3	av4	HYPERP
228	1	45.0	63.6171793	72.1833333333	0.0	0	1	45.0	18.6724157	7.75	0	1	1	1	0	2.055199729
229	1	30.0	63.6171793	72.1833333333	0.0	0	1	30.0	18.6724157	7.75	0	1	1	1	0	1.32438986883
230	1	30.0	63.6171793	72.1833333333	1.0	0	0	30.0	18.6724157	7.75	0	1	1	1	0	1.32438986883
231	1	38.7	63.6171793	72.1833333333	0.0	0	1	38.7	18.6724157	7.75	0	1	1	1	0	1.66850709706
232	1	38.7	63.6171793	72.1833333333	0.0	1	1	38.7	18.6724157	7.75	0	1	1	1	0	1.66850709706
233	1	45.0	44.50614743	60.3	0.0	0	0	45.0	11.64418803	7.75	0	1	1	1	0	2.40236257712
234	1	35.0	37.59233862	50.5333333333	0.0	0	0	35.0	10.24322581	7.75	0	1	1	1	0	1.92118059785
235	1	20.0	37.59233862	50.5333333333	0.0	0	1	20.0	10.24322581	7.75	0	1	1	1	0	0.977369168777
236	1	30.0	54.88827995	54.2333333333	0.0	0	0	30.0	8.705217391	7.75	0	1	1	1	0	1.94518349175
237	1	60.0	69.88257372	87.9	0.0	1	1	60.0	19.11083333	7.75	0	1	1	1	0	2.22697396846
238	1	79.2	69.88257372	87.9	1.0	0	0	79.2	19.11083333	7.75	0	1	1	1	0	7.14167514023
239	1	79.2	66.30087139	72.3333333333	1.0	0	0	79.2	18.8675127	7.75	0	1	1	1	0	-8.52682593058
240	1	38.7	66.30087139	72.3333333333	1.0	1	1	38.7	18.8675127	7.75	0	1	1	1	0	1.74085841596
241	1	45.0	66.30087139	72.3333333333	1.0	1	1	45.0	18.8675127	7.75	0	1	1	1	0	2.14210505085
242	1	60.0	66.30087139	72.3333333333	0.0	1	1	60.0	18.8675127	7.75	0	1	1	1	0	4.74736795054
243	1	45.0	72.99604381	99.7666666667	0.0	1	0	45.0	19.62	7.75	0	1	1	1	0	1.19134590037
244	1	75.0	72.99604381	99.7666666667	1.0	0	0	75.0	19.62	7.75	0	1	1	1	0	2.63442976353
245	1	60.0	63.26119903	72.5833333333	1.0	0	0	60.0	17.40059967	7.75	0	1	1	1	0	4.41148601563
246	1	65.0	63.26119903	72.5833333333	0.0	0	0	65.0	17.40059967	7.75	0	1	1	1	0	7.32015811385
247	1	75.0	63.26119903	72.5833333333	1.0	1	0	75.0	17.40059967	7.75	0	1	1	1	0	-22.9701513228
248	1	60.0	68.12933854	83.8333333333	0.0	0	0	60.0	18.3921875	7.75	0	1	1	1	0	2.53339881986
249	1	35.0	68.12933854	83.8333333333	0.0	1	0	35.0	18.3921875	7.75	0	1	1	1	0	1.23643696669
250	1	79.2	68.12933854	83.8333333333	1.0	1	0	79.2	18.3921875	7.75	0	1	1	1	0	13.0315119151
251	1	38.7	68.12933854	83.8333333333	0.0	0	0	38.7	18.3921875	7.75	0	1	1	1	0	1.3377992291
252	1	38.7	68.12933854	83.8333333333	1.0	0	0	38.7	18.3921875	7.75	0	1	1	1	0	1.3377992291
253	1	79.2	68.12933854	83.8333333333	1.0	1	0	79.2	18.3921875	7.75	0	1	1	1	0	13.0315119151
254	1	10.0	33.01023753	71.2833333333	0.0	0	1	10.0	9.123333333	7.75	0	1	1	1	0	0.412187721458
255	1	60.0	40.04845634	67.3166666667	1.0	0	0	60.0	10.47	7.75	0	1	1	1	0	4.41436760911
256	1	35.0	67.64752939	68.6166666667	0.0	0	0	35.0	18.99695869	7.75	0	1	1	1	0	1.78178074536
257	1	75.0	68.89495726	78.7	0.0	0	1	75.0	20.94357143	7.75	0	1	1	1	0	16.5256641243
258	1	45.0	68.89495726	78.7	0.0	0	0	45.0	20.94357143	7.75	0	1	1	1	0	1.81439042315
259	1	40.0	68.89495726	78.7	1.0	0	0	40.0	20.94357143	7.75	0	1	1	1	0	1.57997305581
260	1	35.0	68.28222352	69.7666666667	0.0	0	0	35.0	18.85839015	7.75	0	1	1	1	0	1.74109943011
261	1	75.0	68.28222352	69.7666666667	0.0	0	0	75.0	18.85839015	7.75	0	1	1	1	0	-11.5666669146
262	1	35.0	68.28222352	69.7666666667	1.0	0	0	35.0	18.85839015	7.75	0	1	1	1	0	1.74109943011
263	1	38.7	68.28222352	69.7666666667	1.0	1	0	38.7	18.85839015	7.75	0	1	1	1	0	1.94846213047
264	1	38.7	68.28222352	69.7666666667	1.0	0	0	38.7	18.85839015	7.75	0	1	1	1	0	1.94846213047
265	1	40.0	68.28222352	69.7666666667	1.0	0	0	40.0	18.85839015	7.75	0	1	1	1	0	2.0335573411
266	1	30.0	68.24247048	67.8833333333	1.0	0	1	30.0	19.4025	7.75	0	1	1	1	0	1.59680960352
267	1	35.0	68.24247048	67.8833333333	0.0	0	0	35.0	19.4025	7.75	0	1	1	1	0	1.83960883365
268	1	20.0	52.88347112	43.8666666667	0.0	0	0	20.0	11.64636	7.75	0	1	1	1	0	1.8910672257
269	1	40.0	65.82688167	78.9	0.0	1	0	40.0	17.60878025	7.75	0	1	1	1	0	1.49297896324
270	1	20.0	57.78582513	78.9833333333	0.0	1	0	20.0	16.17777778	7.75	0	1	1	1	0	0.848304466742
271	1	38.7	57.78582513	78.9833333333	0.0	1	0	38.7	16.17777778	7.75	0	1	1	1	0	1.24209743806
272	1	25.0	50.67282248	40.2166666667	0.0	0	0	25.0	13.9253022	7.75	0	1	1	1	0	2.82077694283
273	1	100.0	65.14715183	76.1666666667	0.0	0	0	100.0	21.42653999	7.75	0	1	1	1	0	-2.40827210476
274	1	75.0	68.31946108	54.6666666667	0.0	0	0	75.0	17.13209119	7.75	0	1	1	1	0	-2.97882595475
275	1	25.0	68.31946108	54.6666666667	0.0	1	1	25.0	17.13209119	7.75	0	1	1	1	0	2.04166722742
276	1	60.0	68.31946108	54.6666666667	1.0	0	0	60.0	17.13209119	7.75	0	1	1	1	0	-11.3567739525
277	1	60.0	68.62897643	83.6166666667	0.0	0	1	60.0	18.96198257	7.75	0	1	1	1	0	2.57779716711
278	1	30.0	68.62897643	83.6166666667	0.0	0	1	30.0	18.96198257	7.75	0	1	1	1	0	1.13544873665
279	1	38.7	29.05064175	38.3166666667	1.0	0	0	38.7	7.331764706	7.75	0	1	1	1	0	-55.5668915217
280	1	38.7	29.05064175	38.3166666667	0.0	0	0	38.7	7.331764706	7.75	0	1	1	1	0	-55.5668915217
281	1	20.0	39.23197631	42.4333333333	0.0	0	0	20.0	8.729411765	7.75	0	1	1	1	0	1.40335704205
282	1	38.7	39.23197631	42.4333333333	0.0	0	0	38.7	8.729411765	7.75	0	1	1	1	0	8.43267222589
283	1	40.0	60.05021508	76.7166666667	1.0	0	1	40.0	16.73676123	7.75	0	1	1	1	0	1.42442710159
284	1	45.0	77.91209095	93.5833333333	0.0	0	1	45.0	22.23	7.75	0	1	1	1	0	1.4441596765
285	1	11.0	60.0011298	53.9666666667	1.0	0	0	11.0	15.21274219	7.75	0	1	1	1	0	1.21608525524
286	1	30.0	60.0011298	53.9666666667	0.0	1	0	30.0	15.21274219	7.75	0	1	1	1	0	2.18015840612
287	1	60.0	60.0011298	53.9666666667	1.0	0	1	60.0	15.21274219	7.75	0	1	1	1	0	-8.66040825414
288	1	60.0	60.0011298	53.9666666667	1.0	0	0	60.0	15.21274219	7.75	0	1	1	1	0	-8.66040825414
289	1	20.0	60.0011298	53.9666666667	1.0	0	1	20.0	15.21274219	7.75	0	1	1	1	0	1.53830607851
290	1	30.0	60.0011298	53.9666666667	1.0	1	0	30.0	15.21274219	7.75	0	1	1	1	0	2.18015840612
291	1	60.0	67.33464159	78.6	0.0	0	0	60.0	20.41074442	7.75	0	1	1	1	0	3.2034753543
292	1	70.0	55.11776935	70.4166666667	0.0	1	0	70.0	15.35383142	7.75	0	1	1	1	0	113.68264644
293	1	30.0	72.82606917	70.8166666667	0.0	0	0	30.0	21.43222222	7.75	0	1	1	1	0	1.59435040841
294	1	30.0	51.41066824	55.2166666667	0.0	0	1	30.0	14.02917485	7.75	0	1	1	1	0	1.73142108024
295	1	30.0	51.41066824	55.2166666667	0.0	0	1	30.0	14.02917485	7.75	0	1	1	1	0	1.73142108024
296	1	35.0	14.63331409	51.4833333333	0.0	0	0	35.0	3.243088235	7.75	0	1	1	1	0	0.417592361375
297	1	35.0	14.63331409	51.4833333333	0.0	0	0	35.0	3.243088235	7.75	0	1	1	1	0	0.417592361375
298	1	38.7	14.63331409	51.4833333333	1.0	0	0	38.7	3.243088235	7.75	0	1	1	1	0	0.538460033116
299	1	38.7	14.63331409	51.4833333333	1.0	1	0	38.7	3.243088235	7.75	0	1	1	1	0	0.538460033116
300	1	30.0	63.63739365	97.6666666667	1.0	0	1	30.0	17.23222222	7.75	0	1	1	1	0	0.825922073645
301	1	30.0	68.26557765	66.6833333333	0.0	1	0	30.0	17.02806239	7.75	0	1	1	1	0	1.64967499273
302	1	60.0	68.26557765	66.6833333333	0.0	0	0	60.0	17.02806239	7.75	0	1	1	1	0	9.05469989776
303	1	70.0	68.26557765	66.6833333333	0.0	0	0	70.0	17.02806239	7.75	0	1	1	1	0	-18.245902809
304	1	38.7	68.26557765	66.6833333333	0.0	0	0	38.7	17.02806239	7.75	0	1	1	1	0	2.16255786718
305	1	60.0	68.26557765	66.6833333333	1.0	0	0	60.0	17.02806239	7.75	0	1	1	1	0	9.05469989776
306	1	30.0	52.04316727	82.9	0.0	0	1	30.0	14.085	7.75	0	1	1	1	0	0.837299948393
307	1	38.7	54.92187102	51.0833333333	1.0	0	1	38.7	15.01768362	7.75	0	1	1	1	0	3.80930317793
308	1	30.0	53.96259508	64.2166666667	0.0	0	0	30.0	14.87803456	7.75	0	1	1	1	0	1.35058728924
309	1	10.0	33.72320494	42.6666666667	0.0	0	1	10.0	7.478709677	7.75	0	1	1	1	0	0.795098110408
310	1	45.0	68.79214545	89.0166666667	1.0	0	1	45.0	21.88678571	7.75	0	1	1	1	0	1.38679618591
311	1	30.0	68.45862449	82.7333333333	0.0	1	0	30.0	17.77271028	7.75	0	1	1	1	0	1.15123813824
312	1	80.0	68.45862449	82.7333333333	1.0	0	0	80.0	17.77271028	7.75	0	1	1	1	0	22.2104723744
313	1	60.0	68.01877277	67.4333333333	1.0	0	0	60.0	19.02941967	7.75	0	1	1	1	0	8.10790665067
314	1	12.0	44.50074113	40.5666666667	0.0	1	1	12.0	8.585065963	7.75	0	1	1	1	0	1.28649035461
315	1	45.0	42.82409193	71.7166666667	1.0	0	0	45.0	11.45416667	7.75	0	1	1	1	0	1.31281691566
316	1	45.0	51.19727193	59.9833333333	1.0	0	1	45.0	14.90703349	7.75	0	1	1	1	0	2.89970669166
317	1	50.0	51.19727193	59.9833333333	0.0	0	0	50.0	14.90703349	7.75	0	1	1	1	0	4.35198049382
318	1	25.0	51.49745749	90.65	0.0	0	1	25.0	14.18875	7.75	0	1	1	1	0	0.66637406687
319	1	38.7	51.49745749	90.65	1.0	0	1	38.7	14.18875	7.75	0	1	1	1	0	0.842106977671
320	1	38.7	51.49745749	90.65	1.0	0	1	38.7	14.18875	7.75	0	1	1	1	0	0.842106977671
321	1	25.0	36.76478031	53.0833333333	0.0	1	0	25.0	9.61421875	7.75	0	1	1	1	0	1.03316725139
322	1	30.0	61.73806586	98.6833333333	1.0	0	0	30.0	18.626	7.75	0	1	1	1	0	0.786043181655
323	1	70.0	68.48165068	76.6	0.0	0	0	70.0	19.42731972	7.75	0	1	1	1	0	9.20176525455
324	1	35.0	68.48165068	76.6	0.0	1	0	35.0	19.42731972	7.75	0	1	1	1	0	1.45989544904
325	1	38.7	68.48165068	76.6	1.0	0	0	38.7	19.42731972	7.75	0	1	1	1	0	1.60241822375
326	1	35.0	68.48165068	76.6	1.0	0	0	35.0	19.42731972	7.75	0	1	1	1	0	1.45989544904
327	1	50.0	68.48165068	76.6	1.0	1	0	50.0	19.42731972	7.75	0	1	1	1	0	2.28314476241
328	1	45.0	68.25254165	63.85	0.0	1	0	45.0	17.10914894	7.75	0	1	1	1	0	3.20968390716
329	1	38.7	49.48759994	73.55	0.0	0	0	38.7	14.01	7.75	0	1	1	1	0	1.19763557934
330	1	38.7	49.48759994	73.55	1.0	0	1	38.7	14.01	7.75	0	1	1	1	0	1.19763557934
331	1	45.0	71.13954012	88.0	0.0	0	0	45.0	17.86	7.75	0	1	1	1	0	1.47417535163
332	1	50.0	70.57648261	90.55	1.0	0	0	50.0	19.125	7.75	0	1	1	1	0	1.54935838742
333	1	38.7	42.85213151	93.1166666667	0.0	0	1	38.7	12.19928571	7.75	0	1	1	1	0	0.645062141072
334	1	38.7	42.85213151	93.1166666667	0.0	0	1	38.7	12.19928571	7.75	0	1	1	1	0	0.645062141072
335	1	45.0	68.50849737	79.6333333333	1.0	0	0	45.0	20.21110345	7.75	0	1	1	1	0	1.75433582397
336	1	45.0	55.31445207	95.3833333333	0.0	1	0	45.0	16.12333333	7.75	0	1	1	1	0	0.944051314654
337	1	15.0	55.31445207	95.3833333333	1.0	0	1	15.0	16.12333333	7.75	0	1	1	1	0	0.591720324321
338	1	25.0	72.26565513	73.55	0.0	0	1	25.0	21.40375	7.75	0	1	1	1	0	1.32884974521
339	1	45.0	80.09294749	97.0833333333	1.0	0	0	45.0	22.645	7.75	0	1	1	1	0	1.38898459181
340	1	38.7	80.09294749	97.0833333333	1.0	0	0	38.7	22.645	7.75	0	1	1	1	0	1.23910272606
341	1	35.0	37.51617299	39.6	0.0	0	1	35.0	6.954418605	7.75	0	1	1	1	0	6.47090717174
342	1	49.0	54.42228349	106.516666667	0.0	0	1	49.0	15.65	7.75	0	1	1	1	0	0.811456681947
343	1	35.0	54.42228349	106.516666667	0.0	0	1	35.0	15.65	7.75	0	1	1	1	0	0.652607086786
344	1	20.0	30.76301617	37.1666666667	1.0	1	0	20.0	6.805263158	7.75	0	1	1	1	0	1.34056404874
345	1	38.7	65.55642085	76.0666666667	0.0	1	0	38.7	21.9797695	7.75	0	1	1	1	0	1.54700501829
346	1	20.0	52.62344859	58.4666666667	0.0	0	1	20.0	15.2153125	7.75	0	1	1	1	0	1.16655412279
347	1	35.0	48.52372522	62.2833333333	1.0	0	1	35.0	13.09903803	7.75	0	1	1	1	0	1.49445541429
348	1	45.0	67.20606797	85.9666666667	1.0	0	0	45.0	18.05666667	7.75	0	1	1	1	0	1.45132794068
349	3	47.87902275	66.69592392	58.0833333333	1.0	0	0	60.0	17.90852555	7.75	0	1	1	1	0	5.77657093428
350	3	35.0562903167	68.52328677	72.2166666667	0.0	0	0	30.0	18.58254072	7.75	0	1	1	1	0	1.63543248856
351	3	48.2056049667	67.06555236	74.5333333333	0.0	0	0	130.0	19.82008784	7.75	0	1	1	1	0	2.25296886742
352	3	26.3727565167	42.94517164	65.5333333333	1.0	0	0	60.0	12.33195248	7.75	0	1	1	1	0	0.898739868025
353	3	40.9683836667	66.60847718	53.6833333333	1.0	0	0	40.0	17.10824757	7.75	0	1	1	1	0	4.62907669499
354	3	40.9683836667	66.60847718	53.6833333333	1.0	0	0	90.0	17.10824757	7.75	0	1	1	1	0	4.62907669499
355	3	40.9683836667	66.60847718	53.6833333333	1.0	0	0	45.0	17.10824757	7.75	0	1	1	1	0	4.62907669499
356	3	46.9126850167	68.04205471	65.05	1.0	0	1	60.0	17.6506841	7.75	0	1	1	1	0	3.32419957229
357	3	29.3475862	68.65013682	96.0	0.0	0	0	35.0	16.30275862	7.75	0	1	1	1	0	0.913697394407
358	3	46.3806163833	68.28061554	50.0166666667	1.0	0	0	60.0	17.238983	7.75	0	1	1	1	0	16.6473538107
359	3	47.2605788833	63.6171793	72.1833333333	0.0	0	0	30.0	18.6724157	7.75	0	1	1	1	0	2.24161335827
360	3	49.6781623333	66.30087139	72.3333333333	1.0	1	1	60.0	18.8675127	7.75	0	1	1	1	0	2.58443740681
361	3	47.87902275	66.69592392	58.0833333333	1.0	0	1	60.0	17.90852555	7.75	0	1	1	1	0	5.77657093428
362	3	42.8038599667	66.83415588	70.3833333333	0.0	0	0	60.0	17.52427221	7.75	0	1	1	1	0	2.14232357139
363	3	33.8378619667	68.44091579	73.0833333333	0.0	0	1	90.0	18.16930985	7.75	0	1	1	1	0	1.54644379788
364	3	46.3806163833	68.28061554	50.0166666667	1.0	0	0	38.7	17.238983	7.75	0	1	1	1	0	16.6473538107
365	3	34.4916666667	55.31445207	95.3833333333	1.0	0	0	45.0	16.12333333	7.75	0	1	1	1	0	0.781132372848
366	4	47.87902275	66.69592392	58.0833333333	1.0	1	0	60.0	17.90852555	7.75	0	1	1	1	1	5.77657093428
367	4	47.87902275	66.69592392	58.0833333333	1.0	1	0	38.7	17.90852555	7.75	0	1	1	1	1	5.77657093428
368	4	9.9796875	44.23811717	31.4666666667	1.0	0	1	30.0	4.713072917	7.75	0	1	1	1	1	1.6981501628
369	4	36.4541666667	69.68431403	97.6666666667	0.0	0	1	30.0	17.7475	7.75	0	1	1	1	1	1.01179193841
370	4	36.4541666667	69.68431403	97.6666666667	0.0	0	1	38.7	17.7475	7.75	0	1	1	1	1	1.01179193841
371	4	36.4541666667	69.68431403	97.6666666667	1.0	0	0	55.0	17.7475	7.75	0	1	1	1	1	1.01179193841
372	4	35.0562903167	68.52328677	72.2166666667	1.0	0	0	60.0	18.58254072	7.75	0	1	1	1	1	1.63543248856
373	4	28.7190476167	46.05232605	64.05	1.0	0	0	20.0	11.7352381	7.75	0	1	1	1	1	1.08410114832
374	4	28.7190476167	46.05232605	64.05	0.0	0	0	55.0	11.7352381	7.75	0	1	1	1	1	1.08410114832
375	4	47.49112175	67.82537809	60.8333333333	0.0	1	1	60.0	18.0158923	7.75	0	1	1	1	1	4.50265517937
376	4	47.49112175	67.82537809	60.8333333333	0.0	0	0	60.0	18.0158923	7.75	0	1	1	1	1	4.50265517937
377	4	40.1878643167	68.17891774	62.2333333333	1.0	0	1	67.0	16.79939338	7.75	0	1	1	1	1	2.74110374764
378	4	40.1878643167	68.17891774	62.2333333333	1.0	0	0	80.0	16.79939338	7.75	0	1	1	1	1	2.74110374764
379	4	48.2056049667	67.06555236	74.5333333333	1.0	1	0	38.7	19.82008784	7.75	0	1	1	1	1	2.25296886742
380	4	48.2056049667	67.06555236	74.5333333333	0.0	0	0	38.7	19.82008784	7.75	0	1	1	1	1	2.25296886742
381	4	16.1523809517	27.70877356	38.6166666667	0.0	0	0	15.0	6.908571429	7.75	0	1	1	1	1	0.888466867508
382	4	16.1523809517	27.70877356	38.6166666667	0.0	0	1	8.0	6.908571429	7.75	0	1	1	1	1	0.888466867508
383	4	16.1523809517	27.70877356	38.6166666667	1.0	0	0	25.0	6.908571429	7.75	0	1	1	1	1	0.888466867508
384	4	16.1523809517	27.70877356	38.6166666667	0.0	1	0	7.0	6.908571429	7.75	0	1	1	1	1	0.888466867508
385	4	16.1523809517	27.70877356	38.6166666667	1.0	0	0	20.0	6.908571429	7.75	0	1	1	1	1	0.888466867508
386	4	16.1523809517	27.70877356	38.6166666667	1.0	0	0	20.0	6.908571429	7.75	0	1	1	1	1	0.888466867508
387	4	45.33499255	63.90547715	72.5166666667	0.0	0	0	60.0	17.89190681	7.75	0	1	1	1	1	2.0659315136
388	4	45.33499255	63.90547715	72.5166666667	1.0	0	1	38.7	17.89190681	7.75	0	1	1	1	1	2.0659315136
389	4	26.3727565167	42.94517164	65.5333333333	0.0	0	0	10.0	12.33195248	7.75	0	1	1	1	1	0.898739868025
390	4	26.3727565167	42.94517164	65.5333333333	1.0	0	1	30.0	12.33195248	7.75	0	1	1	1	1	0.898739868025
391	4	40.9683836667	66.60847718	53.6833333333	1.0	1	0	40.0	17.10824757	7.75	0	1	1	1	1	4.62907669499
392	4	40.9683836667	66.60847718	53.6833333333	0.0	1	0	40.0	17.10824757	7.75	0	1	1	1	1	4.62907669499
393	4	37.9071900833	68.39660218	66.8333333333	0.0	0	0	60.0	16.37643817	7.75	0	1	1	1	1	2.09660173691
394	4	37.9071900833	68.39660218	66.8333333333	1.0	1	1	38.7	16.37643817	7.75	0	1	1	1	1	2.09660173691
395	4	37.9071900833	68.39660218	66.8333333333	1.0	0	0	38.7	16.37643817	7.75	0	1	1	1	1	2.09660173691
396	4	37.9071900833	68.39660218	66.8333333333	1.0	0	0	38.7	16.37643817	7.75	0	1	1	1	1	2.09660173691
397	4	37.9071900833	68.39660218	66.8333333333	1.0	1	1	30.0	16.37643817	7.75	0	1	1	1	1	2.09660173691
398	4	37.9071900833	68.39660218	66.8333333333	1.0	0	0	35.0	16.37643817	7.75	0	1	1	1	1	2.09660173691
399	4	43.8253634833	63.99179805	65.7333333333	1.0	0	1	35.0	19.2266559	7.75	0	1	1	1	1	2.56718438245
400	4	11.3888888883	37.18657779	35.15	0.0	0	0	10.0	6.18375	7.75	0	1	1	1	1	1.23885527287
401	4	37.6085556333	60.25857119	55.1333333333	0.0	0	0	30.0	17.38564167	7.75	0	1	1	1	1	2.99624748963
402	4	37.6085556333	60.25857119	55.1333333333	0.0	0	0	30.0	17.38564167	7.75	0	1	1	1	1	2.99624748963
403	4	37.6085556333	60.25857119	55.1333333333	1.0	0	1	60.0	17.38564167	7.75	0	1	1	1	1	2.99624748963
404	4	42.8038599667	66.83415588	70.3833333333	1.0	0	0	45.0	17.52427221	7.75	0	1	1	1	1	2.14232357139
405	4	25.5992823	48.3684003	73.2166666667	1.0	0	1	30.0	14.06296651	7.75	0	1	1	1	1	0.853016200706
406	4	25.5992823	48.3684003	73.2166666667	1.0	0	0	30.0	14.06296651	7.75	0	1	1	1	1	0.853016200706
407	4	29.5083333333	65.62197309	92.75	1.0	0	0	45.0	20.68	7.75	0	1	1	1	1	0.915092472104
408	4	38.3041666667	77.86252603	101.333333333	0.0	0	0	35.0	22.065	7.75	0	1	1	1	1	1.11238224679
409	4	38.3041666667	77.86252603	101.333333333	0.0	0	0	45.0	22.065	7.75	0	1	1	1	1	1.11238224679
410	4	38.3041666667	77.86252603	101.333333333	0.0	1	1	60.0	22.065	7.75	0	1	1	1	1	1.11238224679
411	4	33.8378619667	68.44091579	73.0833333333	0.0	0	0	60.0	18.16930985	7.75	0	1	1	1	1	1.54644379788
412	4	33.8378619667	68.44091579	73.0833333333	1.0	0	0	38.7	18.16930985	7.75	0	1	1	1	1	1.54644379788
413	4	33.8378619667	68.44091579	73.0833333333	1.0	0	0	60.0	18.16930985	7.75	0	1	1	1	1	1.54644379788
414	4	33.8378619667	68.44091579	73.0833333333	1.0	0	0	45.0	18.16930985	7.75	0	1	1	1	1	1.54644379788
415	4	46.9126850167	68.04205471	65.05	1.0	0	0	60.0	17.6506841	7.75	0	1	1	1	1	3.32419957229
416	4	46.9126850167	68.04205471	65.05	0.0	0	1	50.0	17.6506841	7.75	0	1	1	1	1	3.32419957229
417	4	38.7035714333	68.93829116	81.0	1.0	0	1	40.0	20.70642857	7.75	0	1	1	1	1	1.44665384841
418	4	29.3475862	68.65013682	96.0	0.0	0	0	15.0	16.30275862	7.75	0	1	1	1	1	0.913697394407
419	4	29.3475862	68.65013682	96.0	0.0	0	1	30.0	16.30275862	7.75	0	1	1	1	1	0.913697394407
420	4	39.87602955	68.49460435	74.75	1.0	0	0	15.0	18.31506925	7.75	0	1	1	1	1	1.74183219078
421	4	39.87602955	68.49460435	74.75	0.0	0	0	79.2	18.31506925	7.75	0	1	1	1	1	1.74183219078
422	4	39.87602955	68.49460435	74.75	1.0	0	0	79.2	18.31506925	7.75	0	1	1	1	1	1.74183219078
423	4	39.87602955	68.49460435	74.75	1.0	0	0	60.0	18.31506925	7.75	0	1	1	1	1	1.74183219078
424	4	28.7714285667	44.53693126	43.25	0.0	0	1	45.0	11.9069338	7.75	0	1	1	1	1	2.54078459532
425	4	28.7714285667	44.53693126	43.25	1.0	1	0	45.0	11.9069338	7.75	0	1	1	1	1	2.54078459532
426	4	37.2806983667	68.68188962	77.3833333333	0.0	1	0	35.0	18.23428021	7.75	0	1	1	1	1	1.51939865474
427	4	37.2806983667	68.68188962	77.3833333333	0.0	0	1	60.0	18.23428021	7.75	0	1	1	1	1	1.51939865474
428	4	37.2806983667	68.68188962	77.3833333333	1.0	0	0	38.7	18.23428021	7.75	0	1	1	1	1	1.51939865474
429	4	46.3806163833	68.28061554	50.0166666667	0.0	0	0	25.0	17.238983	7.75	0	1	1	1	1	16.6473538107
430	4	46.3806163833	68.28061554	50.0166666667	0.0	0	0	30.0	17.238983	7.75	0	1	1	1	1	16.6473538107
431	4	46.3806163833	68.28061554	50.0166666667	1.0	0	0	45.0	17.238983	7.75	0	1	1	1	1	16.6473538107
432	4	46.3806163833	68.28061554	50.0166666667	1.0	0	0	38.7	17.238983	7.75	0	1	1	1	1	16.6473538107
433	4	46.3806163833	68.28061554	50.0166666667	1.0	0	0	38.7	17.238983	7.75	0	1	1	1	1	16.6473538107
434	4	38.8239700333	64.11250404	77.0833333333	0.0	0	0	30.0	18.01786517	7.75	0	1	1	1	1	1.47316889719
435	4	38.8239700333	64.11250404	77.0833333333	0.0	0	0	35.0	18.01786517	7.75	0	1	1	1	1	1.47316889719
436	4	38.8239700333	64.11250404	77.0833333333	0.0	0	0	35.0	18.01786517	7.75	0	1	1	1	1	1.47316889719
437	4	14.2666666667	35.09196422	69.7166666667	0.0	0	0	50.0	10.3	7.75	0	1	1	1	1	0.493092231199
438	4	45.6354267667	64.62069762	70.65	1.0	0	0	40.0	19.81752423	7.75	0	1	1	1	1	2.27350261344
439	4	33.5847517667	52.9011677	66.5	1.0	0	1	15.0	14.60340426	7.75	0	1	1	1	1	1.37174015459
440	4	33.5847517667	52.9011677	66.5	0.0	0	0	35.0	14.60340426	7.75	0	1	1	1	1	1.37174015459
441	4	32.3137566167	47.06751005	75.9333333333	0.0	0	0	30.0	12.46944444	7.75	0	1	1	1	1	0.901373030403
442	4	32.3137566167	47.06751005	75.9333333333	0.0	0	0	35.0	12.46944444	7.75	0	1	1	1	1	0.901373030403
443	4	32.3137566167	47.06751005	75.9333333333	1.0	0	0	45.0	12.46944444	7.75	0	1	1	1	1	0.901373030403
444	4	47.2605788833	63.6171793	72.1833333333	1.0	0	1	45.0	18.6724157	7.75	0	1	1	1	1	2.24161335827
445	4	47.2605788833	63.6171793	72.1833333333	1.0	1	0	38.7	18.6724157	7.75	0	1	1	1	1	2.24161335827
446	4	47.2605788833	63.6171793	72.1833333333	1.0	1	0	38.7	18.6724157	7.75	0	1	1	1	1	2.24161335827
447	4	47.2605788833	63.6171793	72.1833333333	0.0	1	0	60.0	18.6724157	7.75	0	1	1	1	1	2.24161335827
448	4	28.1725071167	44.50614743	60.3	0.0	0	0	30.0	11.64418803	7.75	0	1	1	1	1	1.14407145193
449	4	28.1725071167	44.50614743	60.3	1.0	0	1	45.0	11.64418803	7.75	0	1	1	1	1	1.14407145193
450	4	23.0123655833	37.59233862	50.5333333333	0.0	0	1	30.0	10.24322581	7.75	0	1	1	1	1	1.084349173
451	4	28.25	68.79214545	100.616666667	1.0	0	1	60.0	17.515	7.75	0	1	1	1	1	0.843511913174
452	4	20.3724637667	54.88827995	54.2333333333	0.0	0	0	25.0	8.705217391	7.75	0	1	1	1	1	1.39211663945
453	4	49.6781623333	66.30087139	72.3333333333	0.0	0	0	2.0	18.8675127	7.75	0	1	1	1	1	2.58443740681
454	4	38.81	72.99604381	99.7666666667	0.0	1	0	30.0	19.62	7.75	0	1	1	1	1	1.07036764603
455	4	39.7790153833	63.26119903	72.5833333333	0.0	1	0	70.0	17.40059967	7.75	0	1	1	1	1	1.69219183629
456	4	39.7790153833	63.26119903	72.5833333333	0.0	1	0	35.0	17.40059967	7.75	0	1	1	1	1	1.69219183629
