ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	VISITOR	BUSINESS	LOWINC	SELF_TT	TRANSIT_COST	FREE_COST	av1	av2	av3	av4
187	1	46.9126850167	68.04205471	65.05	1.0	0	0	45.0	7.75	0	1	1	1	0
188	1	46.9126850167	68.04205471	65.05	1.0	0	1	45.0	7.75	0	1	1	1	0
189	1	46.9126850167	68.04205471	65.05	0.0	0	0	75.0	7.75	0	1	1	1	0
190	1	46.9126850167	68.04205471	65.05	1.0	0	1	60.0	7.75	0	1	1	1	0
191	1	46.9126850167	68.04205471	65.05	1.0	0	0	40.0	7.75	0	1	1	1	0
192	1	46.9126850167	68.04205471	65.05	0.0	1	0	50.0	7.75	0	1	1	1	0
193	1	46.9126850167	68.04205471	65.05	1.0	0	0	60.0	7.75	0	1	1	1	0
194	1	29.3475862	68.65013682	96.0	0.0	1	0	45.0	7.75	0	1	1	1	0
195	1	29.3475862	68.65013682	96.0	0.0	0	1	40.0	7.75	0	1	1	1	0
196	1	29.3475862	68.65013682	96.0	1.0	1	0	79.2	7.75	0	1	1	1	0
197	1	29.3475862	68.65013682	96.0	1.0	0	0	75.0	7.75	0	1	1	1	0
198	1	29.3475862	68.65013682	96.0	1.0	0	1	80.0	7.75	0	1	1	1	0
199	1	39.87602955	68.49460435	74.75	1.0	0	1	45.0	7.75	0	1	1	1	0
200	1	39.87602955	68.49460435	74.75	0.0	0	0	30.0	7.75	0	1	1	1	0
201	1	39.87602955	68.49460435	74.75	0.0	0	0	30.0	7.75	0	1	1	1	0
202	1	39.87602955	68.49460435	74.75	0.0	0	0	30.0	7.75	0	1	1	1	0
203	1	39.87602955	68.49460435	74.75	0.0	0	0	45.0	7.75	0	1	1	1	0
204	1	39.87602955	68.49460435	74.75	0.0	0	1	38.7	7.75	0	1	1	1	0
205	1	39.87602955	68.49460435	74.75	0.0	0	0	79.2	7.75	0	1	1	1	0
206	1	39.87602955	68.49460435	74.75	1.0	0	0	40.0	7.75	0	1	1	1	0
207	1	28.7714285667	44.53693126	43.25	1.0	1	0	38.7	7.75	0	1	1	1	0
208	1	28.7714285667	44.53693126	43.25	1.0	0	0	38.7	7.75	0	1	1	1	0
209	1	37.2806983667	68.68188962	77.3833333333	0.0	0	0	75.0	7.75	0	1	1	1	0
210	1	37.2806983667	68.68188962	77.3833333333	0.0	1	1	38.7	7.75	0	1	1	1	0
211	1	46.3806163833	68.28061554	50.0166666667	0.0	1	0	65.0	7.75	0	1	1	1	0
212	1	46.3806163833	68.28061554	50.0166666667	1.0	0	1	38.0	7.75	0	1	1	1	0
213	1	46.3806163833	68.28061554	50.0166666667	0.0	0	0	35.0	7.75	0	1	1	1	0
214	1	46.3806163833	68.28061554	50.0166666667	1.0	1	0	30.0	7.75	0	1	1	1	0
215	1	46.3806163833	68.28061554	50.0166666667	0.0	0	0	35.0	7.75	0	1	1	1	0
216	1	46.3806163833	68.28061554	50.0166666667	0.0	0	0	45.0	7.75	0	1	1	1	0
217	1	46.3806163833	68.28061554	50.0166666667	0.0	1	0	60.0	7.75	0	1	1	1	0
218	1	46.3806163833	68.28061554	50.0166666667	1.0	1	0	38.7	7.75	0	1	1	1	0
219	1	46.3806163833	68.28061554	50.0166666667	1.0	1	0	38.7	7.75	0	1	1	1	0
220	1	46.3806163833	68.28061554	50.0166666667	1.0	0	0	90.0	7.75	0	1	1	1	0
221	1	38.8239700333	64.11250404	77.0833333333	0.0	1	0	30.0	7.75	0	1	1	1	0
222	1	38.8239700333	64.11250404	77.0833333333	0.0	1	0	30.0	7.75	0	1	1	1	0
223	1	45.6354267667	64.62069762	70.65	0.0	0	0	75.0	7.75	0	1	1	1	0
224	1	45.6354267667	64.62069762	70.65	0.0	0	1	30.0	7.75	0	1	1	1	0
225	1	45.6354267667	64.62069762	70.65	1.0	0	0	45.0	7.75	0	1	1	1	0
226	1	32.3137566167	47.06751005	75.9333333333	0.0	0	1	30.0	7.75	0	1	1	1	0
227	1	47.2605788833	63.6171793	72.1833333333	0.0	0	0	30.0	7.75	0	1	1	1	0
228	1	47.2605788833	63.6171793	72.1833333333	0.0	0	1	45.0	7.75	0	1	1	1	0
229	1	47.2605788833	63.6171793	72.1833333333	0.0	0	1	30.0	7.75	0	1	1	1	0
230	1	47.2605788833	63.6171793	72.1833333333	1.0	0	0	30.0	7.75	0	1	1	1	0
231	1	47.2605788833	63.6171793	72.1833333333	0.0	0	1	38.7	7.75	0	1	1	1	0
232	1	47.2605788833	63.6171793	72.1833333333	0.0	1	1	38.7	7.75	0	1	1	1	0
233	1	28.1725071167	44.50614743	60.3	0.0	0	0	45.0	7.75	0	1	1	1	0
234	1	23.0123655833	37.59233862	50.5333333333	0.0	0	0	35.0	7.75	0	1	1	1	0
235	1	23.0123655833	37.59233862	50.5333333333	0.0	0	1	20.0	7.75	0	1	1	1	0
236	1	20.3724637667	54.88827995	54.2333333333	0.0	0	0	30.0	7.75	0	1	1	1	0
237	1	31.075	69.88257372	87.9	0.0	1	1	60.0	7.75	0	1	1	1	0
238	1	31.075	69.88257372	87.9	1.0	0	0	79.2	7.75	0	1	1	1	0
239	1	49.6781623333	66.30087139	72.3333333333	1.0	0	0	79.2	7.75	0	1	1	1	0
240	1	49.6781623333	66.30087139	72.3333333333	1.0	1	1	38.7	7.75	0	1	1	1	0
241	1	49.6781623333	66.30087139	72.3333333333	1.0	1	1	45.0	7.75	0	1	1	1	0
242	1	49.6781623333	66.30087139	72.3333333333	0.0	1	1	60.0	7.75	0	1	1	1	0
243	1	38.81	72.99604381	99.7666666667	0.0	1	0	45.0	7.75	0	1	1	1	0
244	1	38.81	72.99604381	99.7666666667	1.0	0	0	75.0	7.75	0	1	1	1	0
245	1	39.7790153833	63.26119903	72.5833333333	1.0	0	0	60.0	7.75	0	1	1	1	0
246	1	39.7790153833	63.26119903	72.5833333333	0.0	0	0	65.0	7.75	0	1	1	1	0
247	1	39.7790153833	63.26119903	72.5833333333	1.0	1	0	75.0	7.75	0	1	1	1	0
248	1	32.3890625	68.12933854	83.8333333333	0.0	0	0	60.0	7.75	0	1	1	1	0
249	1	32.3890625	68.12933854	83.8333333333	0.0	1	0	35.0	7.75	0	1	1	1	0
250	1	32.3890625	68.12933854	83.8333333333	1.0	1	0	79.2	7.75	0	1	1	1	0
251	1	32.3890625	68.12933854	83.8333333333	0.0	0	0	38.7	7.75	0	1	1	1	0
252	1	32.3890625	68.12933854	83.8333333333	1.0	0	0	38.7	7.75	0	1	1	1	0
253	1	32.3890625	68.12933854	83.8333333333	1.0	1	0	79.2	7.75	0	1	1	1	0
254	1	16.5888888883	33.01023753	71.2833333333	0.0	0	1	10.0	7.75	0	1	1	1	0
255	1	25.85555555	40.04845634	67.3166666667	1.0	0	0	60.0	7.75	0	1	1	1	0
256	1	39.741443	67.64752939	68.6166666667	0.0	0	0	35.0	7.75	0	1	1	1	0
257	1	36.6416666667	68.89495726	78.7	0.0	0	1	75.0	7.75	0	1	1	1	0
258	1	36.6416666667	68.89495726	78.7	0.0	0	0	45.0	7.75	0	1	1	1	0
259	1	36.6416666667	68.89495726	78.7	1.0	0	0	40.0	7.75	0	1	1	1	0
260	1	36.833021	68.28222352	69.7666666667	0.0	0	0	35.0	7.75	0	1	1	1	0
261	1	36.833021	68.28222352	69.7666666667	0.0	0	0	75.0	7.75	0	1	1	1	0
262	1	36.833021	68.28222352	69.7666666667	1.0	0	0	35.0	7.75	0	1	1	1	0
263	1	36.833021	68.28222352	69.7666666667	1.0	1	0	38.7	7.75	0	1	1	1	0
264	1	36.833021	68.28222352	69.7666666667	1.0	0	0	38.7	7.75	0	1	1	1	0
265	1	36.833021	68.28222352	69.7666666667	1.0	0	0	40.0	7.75	0	1	1	1	0
266	1	42.8333333333	68.24247048	67.8833333333	1.0	0	1	30.0	7.75	0	1	1	1	0
267	1	42.8333333333	68.24247048	67.8833333333	0.0	0	0	35.0	7.75	0	1	1	1	0
268	1	25.5583333333	52.88347112	43.8666666667	0.0	0	0	20.0	7.75	0	1	1	1	0
269	1	40.1282754333	65.82688167	78.9	0.0	1	0	40.0	7.75	0	1	1	1	0
270	1	34.4666666667	57.78582513	78.9833333333	0.0	1	0	20.0	7.75	0	1	1	1	0
271	1	34.4666666667	57.78582513	78.9833333333	0.0	1	0	38.7	7.75	0	1	1	1	0
272	1	28.3826923	50.67282248	40.2166666667	0.0	0	0	25.0	7.75	0	1	1	1	0
273	1	45.8783134833	65.14715183	76.1666666667	0.0	0	0	100.0	7.75	0	1	1	1	0
274	1	44.9954813333	68.31946108	54.6666666667	0.0	0	0	75.0	7.75	0	1	1	1	0
275	1	44.9954813333	68.31946108	54.6666666667	0.0	1	1	25.0	7.75	0	1	1	1	0
276	1	44.9954813333	68.31946108	54.6666666667	1.0	0	0	60.0	7.75	0	1	1	1	0
277	1	39.6539215667	68.62897643	83.6166666667	0.0	0	1	60.0	7.75	0	1	1	1	0
278	1	39.6539215667	68.62897643	83.6166666667	0.0	0	1	30.0	7.75	0	1	1	1	0
279	1	17.1084967333	29.05064175	38.3166666667	1.0	0	0	38.7	7.75	0	1	1	1	0
280	1	17.1084967333	29.05064175	38.3166666667	0.0	0	0	38.7	7.75	0	1	1	1	0
