ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	INTL	VISITOR	TRANSIT_COST	FREE_COST	av1	av2	av3	av4
295	1	29.14728225	51.41066824	55.21666666666667	1.0	0.0	7.75	0	1	1	1	0
296	1	7.91004902	14.63331409	51.483333333333334	1.0	0.0	7.75	0	1	1	1	0
297	1	7.91004902	14.63331409	51.483333333333334	1.0	0.0	7.75	0	1	1	1	0
298	1	7.91004902	14.63331409	51.483333333333334	1.0	1.0	7.75	0	1	1	1	0
299	1	7.91004902	14.63331409	51.483333333333334	0.0	1.0	7.75	0	1	1	1	0
300	1	29.227777783333337	63.63739365	97.66666666666667	0.0	1.0	7.75	0	1	1	1	0
301	1	41.98255793333333	68.26557765	66.68333333333334	0.0	0.0	7.75	0	1	1	1	0
302	1	41.98255793333333	68.26557765	66.68333333333334	1.0	0.0	7.75	0	1	1	1	0
303	1	41.98255793333333	68.26557765	66.68333333333334	1.0	0.0	7.75	0	1	1	1	0
304	1	41.98255793333333	68.26557765	66.68333333333334	0.0	0.0	7.75	0	1	1	1	0
305	1	41.98255793333333	68.26557765	66.68333333333334	0.0	1.0	7.75	0	1	1	1	0
306	1	24.25	52.04316727	82.9	1.0	0.0	7.75	0	1	1	1	0
307	1	37.19809793333334	54.92187102	51.083333333333336	1.0	1.0	7.75	0	1	1	1	0
308	1	31.6650828	53.96259508	64.21666666666667	0.0	0.0	7.75	0	1	1	1	0
309	1	14.438709676666667	33.72320494	42.666666666666664	0.0	0.0	7.75	0	1	1	1	0
310	1	37.24702381666667	68.79214545	89.01666666666667	1.0	1.0	7.75	0	1	1	1	0
311	1	31.256697816666666	68.45862449	82.73333333333333	0.0	0.0	7.75	0	1	1	1	0
312	1	31.256697816666666	68.45862449	82.73333333333333	1.0	1.0	7.75	0	1	1	1	0
313	1	37.96486885	68.01877277	67.43333333333334	1.0	1.0	7.75	0	1	1	1	0
314	1	18.298900616666668	44.50074113	40.56666666666667	1.0	0.0	7.75	0	1	1	1	0
315	1	27.46527778333333	42.82409193	71.71666666666667	1.0	1.0	7.75	0	1	1	1	0
316	1	27.483625733333334	51.19727193	59.983333333333334	1.0	1.0	7.75	0	1	1	1	0
317	1	27.483625733333334	51.19727193	59.983333333333334	1.0	0.0	7.75	0	1	1	1	0
318	1	28.79375	51.49745749	90.65	0.0	0.0	7.75	0	1	1	1	0
319	1	28.79375	51.49745749	90.65	0.0	1.0	7.75	0	1	1	1	0
320	1	28.79375	51.49745749	90.65	1.0	1.0	7.75	0	1	1	1	0
321	1	22.04453125	36.76478031	53.083333333333336	0.0	0.0	7.75	0	1	1	1	0
322	1	27.616666666666667	61.73806586	98.68333333333334	1.0	1.0	7.75	0	1	1	1	0
323	1	42.60542488333333	68.48165068	76.6	1.0	0.0	7.75	0	1	1	1	0
324	1	42.60542488333333	68.48165068	76.6	1.0	0.0	7.75	0	1	1	1	0
325	1	42.60542488333333	68.48165068	76.6	1.0	1.0	7.75	0	1	1	1	0
326	1	42.60542488333333	68.48165068	76.6	1.0	1.0	7.75	0	1	1	1	0
327	1	42.60542488333333	68.48165068	76.6	0.0	1.0	7.75	0	1	1	1	0
328	1	39.11666666666667	68.25254165	63.85	0.0	0.0	7.75	0	1	1	1	0
329	1	26.10185185	49.48759994	73.55	0.0	0.0	7.75	0	1	1	1	0
330	1	26.10185185	49.48759994	73.55	1.0	1.0	7.75	0	1	1	1	0
331	1	37.34444445	71.13954012	88.0	1.0	0.0	7.75	0	1	1	1	0
332	1	30.5	70.57648261	90.55	1.0	1.0	7.75	0	1	1	1	0
333	1	22.669047616666667	42.85213151	93.11666666666666	0.0	0.0	7.75	0	1	1	1	0
334	1	22.669047616666667	42.85213151	93.11666666666666	1.0	0.0	7.75	0	1	1	1	0
335	1	38.9045977	68.50849737	79.63333333333334	1.0	1.0	7.75	0	1	1	1	0
336	1	34.49166666666667	55.31445207	95.38333333333334	0.0	0.0	7.75	0	1	1	1	0
337	1	34.49166666666667	55.31445207	95.38333333333334	1.0	1.0	7.75	0	1	1	1	0
338	1	42.13125	72.26565513	73.55	1.0	0.0	7.75	0	1	1	1	0
339	1	38.975	80.09294749	97.08333333333333	1.0	1.0	7.75	0	1	1	1	0
340	1	38.975	80.09294749	97.08333333333333	1.0	1.0	7.75	0	1	1	1	0
341	1	16.865503883333336	37.51617299	39.6	1.0	0.0	7.75	0	1	1	1	0
342	1	29.6625	54.42228349	106.51666666666667	1.0	0.0	7.75	0	1	1	1	0
343	1	29.6625	54.42228349	106.51666666666667	1.0	0.0	7.75	0	1	1	1	0
344	1	13.972222221666666	30.76301617	37.166666666666664	0.0	1.0	7.75	0	1	1	1	0
345	1	48.7519208	65.55642085	76.06666666666666	0.0	0.0	7.75	0	1	1	1	0
346	1	30.701909716666663	52.62344859	58.46666666666667	1.0	0.0	7.75	0	1	1	1	0
347	1	32.387248316666664	48.52372522	62.28333333333333	0.0	1.0	7.75	0	1	1	1	0
348	1	31.216666666666665	67.20606797	85.96666666666667	1.0	1.0	7.75	0	1	1	1	0
349	3	47.87902275	66.69592392	58.083333333333336	1.0	1.0	7.75	0	1	1	1	0
350	3	35.05629031666667	68.52328677	72.21666666666667	1.0	0.0	7.75	0	1	1	1	0
351	3	48.20560496666667	67.06555236	74.53333333333333	1.0	0.0	7.75	0	1	1	1	0
352	3	26.372756516666666	42.94517164	65.53333333333333	1.0	1.0	7.75	0	1	1	1	0
353	3	40.96838366666667	66.60847718	53.68333333333333	0.0	1.0	7.75	0	1	1	1	0
354	3	40.96838366666667	66.60847718	53.68333333333333	0.0	1.0	7.75	0	1	1	1	0
355	3	40.96838366666667	66.60847718	53.68333333333333	1.0	1.0	7.75	0	1	1	1	0
356	3	46.912685016666664	68.04205471	65.05	1.0	1.0	7.75	0	1	1	1	0
357	3	29.3475862	68.65013682	96.0	1.0	0.0	7.75	0	1	1	1	0
358	3	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	0
359	3	47.26057888333333	63.6171793	72.18333333333334	0.0	0.0	7.75	0	1	1	1	0
360	3	49.67816233333333	66.30087139	72.33333333333333	0.0	1.0	7.75	0	1	1	1	0
361	3	47.87902275	66.69592392	58.083333333333336	1.0	1.0	7.75	0	1	1	1	0
362	3	42.803859966666664	66.83415588	70.38333333333334	0.0	0.0	7.75	0	1	1	1	0
363	3	33.837861966666665	68.44091579	73.08333333333333	1.0	0.0	7.75	0	1	1	1	0
364	3	46.380616383333326	68.28061554	50.016666666666666	0.0	1.0	7.75	0	1	1	1	0
365	3	34.49166666666667	55.31445207	95.38333333333334	0.0	1.0	7.75	0	1	1	1	0
366	4	47.87902275	66.69592392	58.083333333333336	0.0	1.0	7.75	0	1	1	1	1
367	4	47.87902275	66.69592392	58.083333333333336	0.0	1.0	7.75	0	1	1	1	1
368	4	9.9796875	44.23811717	31.466666666666665	0.0	1.0	7.75	0	1	1	1	1
369	4	36.454166666666666	69.68431403	97.66666666666667	1.0	0.0	7.75	0	1	1	1	1
370	4	36.454166666666666	69.68431403	97.66666666666667	0.0	0.0	7.75	0	1	1	1	1
371	4	36.454166666666666	69.68431403	97.66666666666667	1.0	1.0	7.75	0	1	1	1	1
372	4	35.05629031666667	68.52328677	72.21666666666667	1.0	1.0	7.75	0	1	1	1	1
373	4	28.719047616666668	46.05232605	64.05	0.0	1.0	7.75	0	1	1	1	1
374	4	28.719047616666668	46.05232605	64.05	0.0	0.0	7.75	0	1	1	1	1
375	4	47.491121750000005	67.82537809	60.833333333333336	0.0	0.0	7.75	0	1	1	1	1
376	4	47.491121750000005	67.82537809	60.833333333333336	0.0	0.0	7.75	0	1	1	1	1
377	4	40.18786431666667	68.17891774	62.233333333333334	1.0	1.0	7.75	0	1	1	1	1
378	4	40.18786431666667	68.17891774	62.233333333333334	0.0	1.0	7.75	0	1	1	1	1
379	4	48.20560496666667	67.06555236	74.53333333333333	0.0	1.0	7.75	0	1	1	1	1
380	4	48.20560496666667	67.06555236	74.53333333333333	1.0	0.0	7.75	0	1	1	1	1
381	4	16.152380951666668	27.70877356	38.61666666666667	1.0	0.0	7.75	0	1	1	1	1
382	4	16.152380951666668	27.70877356	38.61666666666667	1.0	0.0	7.75	0	1	1	1	1
383	4	16.152380951666668	27.70877356	38.61666666666667	0.0	1.0	7.75	0	1	1	1	1
384	4	16.152380951666668	27.70877356	38.61666666666667	1.0	0.0	7.75	0	1	1	1	1
385	4	16.152380951666668	27.70877356	38.61666666666667	0.0	1.0	7.75	0	1	1	1	1
386	4	16.152380951666668	27.70877356	38.61666666666667	1.0	1.0	7.75	0	1	1	1	1
387	4	45.33499255	63.90547715	72.51666666666667	1.0	0.0	7.75	0	1	1	1	1
388	4	45.33499255	63.90547715	72.51666666666667	1.0	1.0	7.75	0	1	1	1	1
389	4	26.372756516666666	42.94517164	65.53333333333333	0.0	0.0	7.75	0	1	1	1	1
390	4	26.372756516666666	42.94517164	65.53333333333333	0.0	1.0	7.75	0	1	1	1	1
391	4	40.96838366666667	66.60847718	53.68333333333333	0.0	1.0	7.75	0	1	1	1	1
392	4	40.96838366666667	66.60847718	53.68333333333333	0.0	0.0	7.75	0	1	1	1	1
393	4	37.90719008333334	68.39660218	66.83333333333333	0.0	0.0	7.75	0	1	1	1	1
394	4	37.90719008333334	68.39660218	66.83333333333333	0.0	1.0	7.75	0	1	1	1	1
395	4	37.90719008333334	68.39660218	66.83333333333333	0.0	1.0	7.75	0	1	1	1	1
396	4	37.90719008333334	68.39660218	66.83333333333333	1.0	1.0	7.75	0	1	1	1	1
397	4	37.90719008333334	68.39660218	66.83333333333333	1.0	1.0	7.75	0	1	1	1	1
398	4	37.90719008333334	68.39660218	66.83333333333333	1.0	1.0	7.75	0	1	1	1	1
399	4	43.825363483333334	63.99179805	65.73333333333333	1.0	1.0	7.75	0	1	1	1	1
400	4	11.388888888333332	37.18657779	35.15	1.0	0.0	7.75	0	1	1	1	1
401	4	37.60855563333333	60.25857119	55.13333333333333	1.0	0.0	7.75	0	1	1	1	1
402	4	37.60855563333333	60.25857119	55.13333333333333	1.0	0.0	7.75	0	1	1	1	1
403	4	37.60855563333333	60.25857119	55.13333333333333	1.0	1.0	7.75	0	1	1	1	1
404	4	42.803859966666664	66.83415588	70.38333333333334	1.0	1.0	7.75	0	1	1	1	1
405	4	25.599282300000002	48.3684003	73.21666666666667	1.0	1.0	7.75	0	1	1	1	1
406	4	25.599282300000002	48.3684003	73.21666666666667	0.0	1.0	7.75	0	1	1	1	1
407	4	29.508333333333333	65.62197309	92.75	1.0	1.0	7.75	0	1	1	1	1
408	4	38.30416666666667	77.86252603	101.33333333333333	0.0	0.0	7.75	0	1	1	1	1
409	4	38.30416666666667	77.86252603	101.33333333333333	0.0	0.0	7.75	0	1	1	1	1
410	4	38.30416666666667	77.86252603	101.33333333333333	1.0	0.0	7.75	0	1	1	1	1
411	4	33.837861966666665	68.44091579	73.08333333333333	1.0	0.0	7.75	0	1	1	1	1
412	4	33.837861966666665	68.44091579	73.08333333333333	0.0	1.0	7.75	0	1	1	1	1
413	4	33.837861966666665	68.44091579	73.08333333333333	0.0	1.0	7.75	0	1	1	1	1
414	4	33.837861966666665	68.44091579	73.08333333333333	1.0	1.0	7.75	0	1	1	1	1
415	4	46.912685016666664	68.04205471	65.05	0.0	1.0	7.75	0	1	1	1	1
416	4	46.912685016666664	68.04205471	65.05	0.0	0.0	7.75	0	1	1	1	1
417	4	38.70357143333333	68.93829116	81.0	1.0	1.0	7.75	0	1	1	1	1
418	4	29.3475862	68.65013682	96.0	1.0	0.0	7.75	0	1	1	1	1
419	4	29.3475862	68.65013682	96.0	1.0	0.0	7.75	0	1	1	1	1
420	4	39.87602955	68.49460435	74.75	0.0	1.0	7.75	0	1	1	1	1
421	4	39.87602955	68.49460435	74.75	1.0	0.0	7.75	0	1	1	1	1
422	4	39.87602955	68.49460435	74.75	0.0	1.0	7.75	0	1	1	1	1
423	4	39.87602955	68.49460435	74.75	0.0	1.0	7.75	0	1	1	1	1
424	4	28.771428566666668	44.53693126	43.25	0.0	0.0	7.75	0	1	1	1	1
425	4	28.771428566666668	44.53693126	43.25	0.0	1.0	7.75	0	1	1	1	1
426	4	37.28069836666667	68.68188962	77.38333333333334	1.0	0.0	7.75	0	1	1	1	1
427	4	37.28069836666667	68.68188962	77.38333333333334	1.0	0.0	7.75	0	1	1	1	1
428	4	37.28069836666667	68.68188962	77.38333333333334	1.0	1.0	7.75	0	1	1	1	1
429	4	46.380616383333326	68.28061554	50.016666666666666	1.0	0.0	7.75	0	1	1	1	1
430	4	46.380616383333326	68.28061554	50.016666666666666	1.0	0.0	7.75	0	1	1	1	1
431	4	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	1
432	4	46.380616383333326	68.28061554	50.016666666666666	1.0	1.0	7.75	0	1	1	1	1
433	4	46.380616383333326	68.28061554	50.016666666666666	0.0	1.0	7.75	0	1	1	1	1
434	4	38.82397003333333	64.11250404	77.08333333333333	1.0	0.0	7.75	0	1	1	1	1
435	4	38.82397003333333	64.11250404	77.08333333333333	1.0	0.0	7.75	0	1	1	1	1
436	4	38.82397003333333	64.11250404	77.08333333333333	0.0	0.0	7.75	0	1	1	1	1
437	4	14.266666666666667	35.09196422	69.71666666666667	1.0	0.0	7.75	0	1	1	1	1
438	4	45.63542676666667	64.62069762	70.65	1.0	1.0	7.75	0	1	1	1	1
439	4	33.58475176666666	52.9011677	66.5	1.0	1.0	7.75	0	1	1	1	1
440	4	33.58475176666666	52.9011677	66.5	1.0	0.0	7.75	0	1	1	1	1
441	4	32.313756616666666	47.06751005	75.93333333333334	1.0	0.0	7.75	0	1	1	1	1
442	4	32.313756616666666	47.06751005	75.93333333333334	1.0	0.0	7.75	0	1	1	1	1
443	4	32.313756616666666	47.06751005	75.93333333333334	1.0	1.0	7.75	0	1	1	1	1
444	4	47.26057888333333	63.6171793	72.18333333333334	0.0	1.0	7.75	0	1	1	1	1
445	4	47.26057888333333	63.6171793	72.18333333333334	0.0	1.0	7.75	0	1	1	1	1
446	4	47.26057888333333	63.6171793	72.18333333333334	0.0	1.0	7.75	0	1	1	1	1
447	4	47.26057888333333	63.6171793	72.18333333333334	0.0	0.0	7.75	0	1	1	1	1
448	4	28.172507116666665	44.50614743	60.3	1.0	0.0	7.75	0	1	1	1	1
449	4	28.172507116666665	44.50614743	60.3	1.0	1.0	7.75	0	1	1	1	1
450	4	23.012365583333334	37.59233862	50.53333333333333	1.0	0.0	7.75	0	1	1	1	1
451	4	28.25	68.79214545	100.61666666666666	0.0	1.0	7.75	0	1	1	1	1
452	4	20.372463766666666	54.88827995	54.233333333333334	1.0	0.0	7.75	0	1	1	1	1
453	4	49.67816233333333	66.30087139	72.33333333333333	1.0	0.0	7.75	0	1	1	1	1
454	4	38.809999999999995	72.99604381	99.76666666666667	0.0	0.0	7.75	0	1	1	1	1
455	4	39.77901538333333	63.26119903	72.58333333333333	0.0	0.0	7.75	0	1	1	1	1
456	4	39.77901538333333	63.26119903	72.58333333333333	1.0	0.0	7.75	0	1	1	1	1
457	4	32.3890625	68.12933854	83.83333333333333	0.0	1.0	7.75	0	1	1	1	1
458	4	32.3890625	68.12933854	83.83333333333333	0.0	1.0	7.75	0	1	1	1	1
459	4	16.58888888833333	33.01023753	71.28333333333333	0.0	0.0	7.75	0	1	1	1	1
460	4	16.58888888833333	33.01023753	71.28333333333333	0.0	0.0	7.75	0	1	1	1	1
461	4	16.58888888833333	33.01023753	71.28333333333333	0.0	0.0	7.75	0	1	1	1	1
462	4	16.58888888833333	33.01023753	71.28333333333333	1.0	0.0	7.75	0	1	1	1	1
463	4	37.00666666666667	63.71749056	52.983333333333334	0.0	1.0	7.75	0	1	1	1	1
464	4	37.00666666666667	63.71749056	52.983333333333334	0.0	0.0	7.75	0	1	1	1	1
465	4	25.855555550000002	40.04845634	67.31666666666666	0.0	0.0	7.75	0	1	1	1	1
466	4	25.855555550000002	40.04845634	67.31666666666666	1.0	0.0	7.75	0	1	1	1	1
467	4	25.855555550000002	40.04845634	67.31666666666666	1.0	1.0	7.75	0	1	1	1	1
468	4	25.855555550000002	40.04845634	67.31666666666666	1.0	0.0	7.75	0	1	1	1	1
469	4	25.855555550000002	40.04845634	67.31666666666666	1.0	1.0	7.75	0	1	1	1	1
470	4	25.855555550000002	40.04845634	67.31666666666666	0.0	1.0	7.75	0	1	1	1	1
471	4	36.641666666666666	68.89495726	78.7	1.0	0.0	7.75	0	1	1	1	1
472	4	36.641666666666666	68.89495726	78.7	0.0	0.0	7.75	0	1	1	1	1
473	4	36.641666666666666	68.89495726	78.7	0.0	1.0	7.75	0	1	1	1	1
474	4	36.833021	68.28222352	69.76666666666667	0.0	1.0	7.75	0	1	1	1	1
475	4	42.833333333333336	68.24247048	67.88333333333334	0.0	1.0	7.75	0	1	1	1	1
476	4	42.833333333333336	68.24247048	67.88333333333334	1.0	0.0	7.75	0	1	1	1	1
477	4	25.558333333333334	52.88347112	43.86666666666667	1.0	0.0	7.75	0	1	1	1	1
478	4	25.558333333333334	52.88347112	43.86666666666667	1.0	0.0	7.75	0	1	1	1	1
479	4	40.128275433333336	65.82688167	78.9	0.0	1.0	7.75	0	1	1	1	1
480	4	40.128275433333336	65.82688167	78.9	0.0	1.0	7.75	0	1	1	1	1
481	4	34.46666666666667	57.78582513	78.98333333333333	1.0	0.0	7.75	0	1	1	1	1
482	4	34.46666666666667	57.78582513	78.98333333333333	1.0	0.0	7.75	0	1	1	1	1
483	4	34.46666666666667	57.78582513	78.98333333333333	1.0	0.0	7.75	0	1	1	1	1
484	4	28.382692299999995	50.67282248	40.21666666666667	1.0	0.0	7.75	0	1	1	1	1
485	4	32.89375	62.35217524	93.36666666666666	1.0	0.0	7.75	0	1	1	1	1
486	4	32.89375	62.35217524	93.36666666666666	1.0	0.0	7.75	0	1	1	1	1
487	4	29.616666666666667	42.22931287	68.5	1.0	1.0	7.75	0	1	1	1	1
488	4	44.99548133333334	68.31946108	54.666666666666664	1.0	0.0	7.75	0	1	1	1	1
489	4	44.99548133333334	68.31946108	54.666666666666664	0.0	1.0	7.75	0	1	1	1	1
490	4	44.99548133333334	68.31946108	54.666666666666664	1.0	1.0	7.75	0	1	1	1	1
491	4	44.99548133333334	68.31946108	54.666666666666664	1.0	1.0	7.75	0	1	1	1	1
492	4	22.183333333333334	68.79214545	109.45	1.0	0.0	7.75	0	1	1	1	1
493	4	22.183333333333334	68.79214545	109.45	0.0	0.0	7.75	0	1	1	1	1
494	4	39.65392156666667	68.62897643	83.61666666666666	0.0	0.0	7.75	0	1	1	1	1
495	4	17.10849673333333	29.05064175	38.31666666666667	1.0	1.0	7.75	0	1	1	1	1
496	4	17.10849673333333	29.05064175	38.31666666666667	1.0	1.0	7.75	0	1	1	1	1
497	4	17.10849673333333	29.05064175	38.31666666666667	1.0	0.0	7.75	0	1	1	1	1
498	4	17.10849673333333	29.05064175	38.31666666666667	0.0	1.0	7.75	0	1	1	1	1
499	4	19.21568626666667	39.23197631	42.43333333333333	1.0	1.0	7.75	0	1	1	1	1
500	4	19.21568626666667	39.23197631	42.43333333333333	0.0	0.0	7.75	0	1	1	1	1
501	4	19.21568626666667	39.23197631	42.43333333333333	0.0	0.0	7.75	0	1	1	1	1
502	4	19.21568626666667	39.23197631	42.43333333333333	1.0	1.0	7.75	0	1	1	1	1
503	4	19.21568626666667	39.23197631	42.43333333333333	1.0	0.0	7.75	0	1	1	1	1
504	4	26.59722221666667	65.31665318	90.98333333333333	0.0	0.0	7.75	0	1	1	1	1
505	4	26.59722221666667	65.31665318	90.98333333333333	0.0	1.0	7.75	0	1	1	1	1
506	4	26.59722221666667	65.31665318	90.98333333333333	1.0	1.0	7.75	0	1	1	1	1
507	4	39.09026793333333	60.05021508	76.71666666666667	1.0	1.0	7.75	0	1	1	1	1
508	4	32.78888888333333	77.91209095	93.58333333333333	1.0	0.0	7.75	0	1	1	1	1
509	4	32.78888888333333	77.91209095	93.58333333333333	1.0	0.0	7.75	0	1	1	1	1
510	4	32.89311848333333	60.001129799999994	53.96666666666667	1.0	0.0	7.75	0	1	1	1	1
511	4	32.89311848333333	60.001129799999994	53.96666666666667	1.0	1.0	7.75	0	1	1	1	1
512	4	32.89311848333333	60.001129799999994	53.96666666666667	1.0	0.0	7.75	0	1	1	1	1
513	4	34.8809834	55.11776935	70.41666666666667	1.0	1.0	7.75	0	1	1	1	1
514	4	13.881977911666667	48.47012168	35.266666666666666	1.0	1.0	7.75	0	1	1	1	1
515	4	38.735185183333336	72.82606917	70.81666666666666	1.0	0.0	7.75	0	1	1	1	1
516	4	15.179166666666667	39.79964044	71.61666666666666	0.0	0.0	7.75	0	1	1	1	1
517	4	29.14728225	51.41066824	55.21666666666667	0.0	1.0	7.75	0	1	1	1	1
518	4	7.91004902	14.63331409	51.483333333333334	0.0	0.0	7.75	0	1	1	1	1
519	4	7.91004902	14.63331409	51.483333333333334	1.0	1.0	7.75	0	1	1	1	1
520	4	7.91004902	14.63331409	51.483333333333334	1.0	1.0	7.75	0	1	1	1	1
521	4	43.9547619	68.48116097	93.76666666666667	1.0	0.0	7.75	0	1	1	1	1
522	4	31.183333333333334	52.93533586	71.78333333333333	1.0	0.0	7.75	0	1	1	1	1
523	4	31.183333333333334	52.93533586	71.78333333333333	1.0	0.0	7.75	0	1	1	1	1
524	4	31.183333333333334	52.93533586	71.78333333333333	0.0	1.0	7.75	0	1	1	1	1
525	4	31.183333333333334	52.93533586	71.78333333333333	1.0	1.0	7.75	0	1	1	1	1
526	4	28.684558816666666	48.72482496	69.83333333333333	0.0	0.0	7.75	0	1	1	1	1
527	4	24.25	52.04316727	82.9	0.0	0.0	7.75	0	1	1	1	1
528	4	25.006666666666668	45.24225847	48.18333333333333	0.0	0.0	7.75	0	1	1	1	1
529	4	28.16401515	43.62150139	68.21666666666667	0.0	1.0	7.75	0	1	1	1	1
530	4	28.16401515	43.62150139	68.21666666666667	0.0	0.0	7.75	0	1	1	1	1
531	4	51.0	100.6128249	127.95	1.0	0.0	7.75	0	1	1	1	1
532	4	37.19809793333334	54.92187102	51.083333333333336	0.0	1.0	7.75	0	1	1	1	1
533	4	31.6650828	53.96259508	64.21666666666667	1.0	0.0	7.75	0	1	1	1	1
534	4	14.438709676666667	33.72320494	42.666666666666664	0.0	0.0	7.75	0	1	1	1	1
535	4	14.438709676666667	33.72320494	42.666666666666664	1.0	1.0	7.75	0	1	1	1	1
536	4	14.438709676666667	33.72320494	42.666666666666664	0.0	1.0	7.75	0	1	1	1	1
537	4	20.605128200000003	50.6312533	51.68333333333333	0.0	0.0	7.75	0	1	1	1	1
538	4	20.605128200000003	50.6312533	51.68333333333333	1.0	0.0	7.75	0	1	1	1	1
539	4	29.516666666666666	52.73707617	76.78333333333333	1.0	0.0	7.75	0	1	1	1	1
540	4	29.516666666666666	52.73707617	76.78333333333333	1.0	0.0	7.75	0	1	1	1	1
541	4	40.0	69.22236897	97.23333333333333	1.0	1.0	7.75	0	1	1	1	1
542	4	40.0	69.22236897	97.23333333333333	1.0	0.0	7.75	0	1	1	1	1
543	4	17.892215566666668	45.01886226	43.88333333333333	1.0	1.0	7.75	0	1	1	1	1
544	4	30.502777783333336	56.74456527	52.38333333333333	0.0	0.0	7.75	0	1	1	1	1
545	4	30.502777783333336	56.74456527	52.38333333333333	1.0	0.0	7.75	0	1	1	1	1
546	4	18.298900616666668	44.50074113	40.56666666666667	0.0	0.0	7.75	0	1	1	1	1
547	4	27.46527778333333	42.82409193	71.71666666666667	1.0	1.0	7.75	0	1	1	1	1
548	4	27.46527778333333	42.82409193	71.71666666666667	0.0	1.0	7.75	0	1	1	1	1
549	4	27.616666666666667	61.73806586	98.68333333333334	1.0	0.0	7.75	0	1	1	1	1
550	4	42.60542488333333	68.48165068	76.6	1.0	0.0	7.75	0	1	1	1	1
551	4	42.60542488333333	68.48165068	76.6	0.0	1.0	7.75	0	1	1	1	1
552	4	12.870833333333334	23.64246742	61.18333333333333	1.0	0.0	7.75	0	1	1	1	1
553	4	12.870833333333334	23.64246742	61.18333333333333	1.0	0.0	7.75	0	1	1	1	1
554	4	12.870833333333334	23.64246742	61.18333333333333	0.0	1.0	7.75	0	1	1	1	1
555	4	12.870833333333334	23.64246742	61.18333333333333	0.0	1.0	7.75	0	1	1	1	1
556	4	26.10185185	49.48759994	73.55	1.0	0.0	7.75	0	1	1	1	1
557	4	26.10185185	49.48759994	73.55	1.0	0.0	7.75	0	1	1	1	1
558	4	37.34444445	71.13954012	88.0	1.0	1.0	7.75	0	1	1	1	1
559	4	30.5	70.57648261	90.55	1.0	0.0	7.75	0	1	1	1	1
560	4	30.5	70.57648261	90.55	0.0	0.0	7.75	0	1	1	1	1
561	4	65.85555555	57.62616	89.73333333333333	1.0	0.0	7.75	0	1	1	1	1
562	4	65.85555555	57.62616	89.73333333333333	0.0	1.0	7.75	0	1	1	1	1
563	4	22.669047616666667	42.85213151	93.11666666666666	1.0	0.0	7.75	0	1	1	1	1
564	4	22.669047616666667	42.85213151	93.11666666666666	0.0	0.0	7.75	0	1	1	1	1
565	4	22.669047616666667	42.85213151	93.11666666666666	1.0	0.0	7.75	0	1	1	1	1
566	4	22.669047616666667	42.85213151	93.11666666666666	1.0	0.0	7.75	0	1	1	1	1
567	4	29.466611666666665	65.48658724	75.36666666666666	1.0	0.0	7.75	0	1	1	1	1
568	4	16.385714285	25.7734758	999.99	1.0	0.0	7.75	0	1	1	1	1
569	4	16.385714285	25.7734758	999.99	0.0	1.0	7.75	0	1	1	1	1
570	4	34.49166666666667	55.31445207	95.38333333333334	1.0	0.0	7.75	0	1	1	1	1
571	4	26.0	43.41887098	80.2	0.0	0.0	7.75	0	1	1	1	1
572	4	26.0	43.41887098	80.2	0.0	0.0	7.75	0	1	1	1	1
573	4	26.456390983333332	49.78716585	63.6	0.0	0.0	7.75	0	1	1	1	1
574	4	26.456390983333332	49.78716585	63.6	1.0	1.0	7.75	0	1	1	1	1
575	4	10.904460093333334	38.45657069	38.96666666666667	0.0	1.0	7.75	0	1	1	1	1
576	4	9.259722221666665	43.15320301	61.56666666666667	0.0	0.0	7.75	0	1	1	1	1
577	4	42.608333333333334	60.07268451	78.95	0.0	0.0	7.75	0	1	1	1	1
578	4	34.08371211666667	68.67481177	83.11666666666666	0.0	1.0	7.75	0	1	1	1	1
579	4	48.20355086666667	67.36556618	60.45	1.0	1.0	7.75	0	1	1	1	1
580	4	39.04666666666667	67.16177109	58.86666666666667	1.0	0.0	7.75	0	1	1	1	1
581	4	48.32222221666667	66.48043753	106.83333333333333	0.0	0.0	7.75	0	1	1	1	1
582	4	31.435416666666665	66.58650646	81.56666666666666	0.0	1.0	7.75	0	1	1	1	1
583	2	47.87902275	66.69592392	58.083333333333336	0.0	0.0	7.75	0	1	1	1	0
584	2	35.05629031666667	68.52328677	72.21666666666667	0.0	0.0	7.75	0	1	1	1	0
585	2	35.05629031666667	68.52328677	72.21666666666667	0.0	0.0	7.75	0	1	1	1	0
586	2	47.491121750000005	67.82537809	60.833333333333336	0.0	1.0	7.75	0	1	1	1	0
587	2	47.491121750000005	67.82537809	60.833333333333336	1.0	0.0	7.75	0	1	1	1	0
588	2	47.1661189	63.96542118	63.78333333333333	1.0	1.0	7.75	0	1	1	1	0
589	2	35.336666666666666	61.66907149	55.016666666666666	1.0	1.0	7.75	0	1	1	1	0
590	2	45.33499255	63.90547715	72.51666666666667	1.0	1.0	7.75	0	1	1	1	0
591	2	45.33499255	63.90547715	72.51666666666667	0.0	0.0	7.75	0	1	1	1	0
592	2	45.33499255	63.90547715	72.51666666666667	0.0	0.0	7.75	0	1	1	1	0
593	2	40.96838366666667	66.60847718	53.68333333333333	0.0	0.0	7.75	0	1	1	1	0
