ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	TRANSIT_COST	FREE_COST	av1	av2	av3	av4
455	1	39.09	60.05	76.72	7.75	0	1	1	1	0
456	1	39.09	60.05	76.72	7.75	0	1	1	1	0
457	1	39.09	60.05	76.72	7.75	0	1	1	1	0
458	1	32.79	77.91	93.58	7.75	0	1	1	1	0
459	1	32.79	77.91	93.58	7.75	0	1	1	1	0
460	1	32.79	77.91	93.58	7.75	0	1	1	1	0
461	1	32.89	60.00	53.97	7.75	0	1	1	1	0
462	1	32.89	60.00	53.97	7.75	0	1	1	1	0
463	1	32.89	60.00	53.97	7.75	0	1	1	1	0
464	1	32.89	60.00	53.97	7.75	0	1	1	1	0
465	1	32.89	60.00	53.97	7.75	0	1	1	1	0
466	1	32.89	60.00	53.97	7.75	0	1	1	1	0
467	1	49.15	67.33	78.60	7.75	0	1	1	1	0
468	1	34.88	55.12	70.42	7.75	0	1	1	1	0
469	1	38.74	72.83	70.82	7.75	0	1	1	1	0
470	1	38.74	72.83	70.82	7.75	0	1	1	1	0
471	1	29.15	51.41	55.22	7.75	0	1	1	1	0
472	1	29.15	51.41	55.22	7.75	0	1	1	1	0
473	1	7.91	14.63	51.48	7.75	0	1	1	1	0
474	1	7.91	14.63	51.48	7.75	0	1	1	1	0
475	1	7.91	14.63	51.48	7.75	0	1	1	1	0
476	1	7.91	14.63	51.48	7.75	0	1	1	1	0
477	1	7.91	14.63	51.48	7.75	0	1	1	1	0
478	1	7.91	14.63	51.48	7.75	0	1	1	1	0
479	1	43.95	68.48	93.77	7.75	0	1	1	1	0
480	1	43.95	68.48	93.77	7.75	0	1	1	1	0
481	1	31.18	52.94	71.78	7.75	0	1	1	1	0
482	1	29.23	63.64	97.67	7.75	0	1	1	1	0
483	1	29.23	63.64	97.67	7.75	0	1	1	1	0
484	1	14.13	23.35	42.40	7.75	0	1	1	1	0
485	1	41.98	68.27	66.68	7.75	0	1	1	1	0
486	1	41.98	68.27	66.68	7.75	0	1	1	1	0
487	1	41.98	68.27	66.68	7.75	0	1	1	1	0
488	1	41.98	68.27	66.68	7.75	0	1	1	1	0
489	1	41.98	68.27	66.68	7.75	0	1	1	1	0
490	1	41.98	68.27	66.68	7.75	0	1	1	1	0
491	1	41.98	68.27	66.68	7.75	0	1	1	1	0
492	1	41.98	68.27	66.68	7.75	0	1	1	1	0
493	1	24.25	52.04	82.90	7.75	0	1	1	1	0
494	1	28.16	43.62	68.22	7.75	0	1	1	1	0
495	1	28.16	43.62	68.22	7.75	0	1	1	1	0
496	1	28.16	43.62	68.22	7.75	0	1	1	1	0
497	1	37.20	54.92	51.08	7.75	0	1	1	1	0
498	1	37.20	54.92	51.08	7.75	0	1	1	1	0
499	1	37.20	54.92	51.08	7.75	0	1	1	1	0
500	1	31.67	53.96	64.22	7.75	0	1	1	1	0
501	1	14.44	33.72	42.67	7.75	0	1	1	1	0
502	1	14.44	33.72	42.67	7.75	0	1	1	1	0
503	1	14.44	33.72	42.67	7.75	0	1	1	1	0
504	1	37.25	68.79	89.02	7.75	0	1	1	1	0
505	1	37.25	68.79	89.02	7.75	0	1	1	1	0
506	1	31.26	68.46	82.73	7.75	0	1	1	1	0
507	1	31.26	68.46	82.73	7.75	0	1	1	1	0
508	1	31.26	68.46	82.73	7.75	0	1	1	1	0
509	1	20.61	50.63	51.68	7.75	0	1	1	1	0
510	1	37.96	68.02	67.43	7.75	0	1	1	1	0
511	1	37.96	68.02	67.43	7.75	0	1	1	1	0
512	1	37.96	68.02	67.43	7.75	0	1	1	1	0
513	1	37.96	68.02	67.43	7.75	0	1	1	1	0
514	1	18.30	44.50	40.57	7.75	0	1	1	1	0
515	1	27.47	42.82	71.72	7.75	0	1	1	1	0
516	1	27.48	51.20	59.98	7.75	0	1	1	1	0
517	1	27.48	51.20	59.98	7.75	0	1	1	1	0
518	1	28.79	51.50	90.65	7.75	0	1	1	1	0
519	1	28.79	51.50	90.65	7.75	0	1	1	1	0
520	1	28.79	51.50	90.65	7.75	0	1	1	1	0
521	1	28.79	51.50	90.65	7.75	0	1	1	1	0
522	1	22.04	36.76	53.08	7.75	0	1	1	1	0
523	1	27.62	61.74	98.68	7.75	0	1	1	1	0
524	1	42.61	68.48	76.60	7.75	0	1	1	1	0
525	1	42.61	68.48	76.60	7.75	0	1	1	1	0
526	1	42.61	68.48	76.60	7.75	0	1	1	1	0
527	1	42.61	68.48	76.60	7.75	0	1	1	1	0
528	1	42.61	68.48	76.60	7.75	0	1	1	1	0
529	1	42.61	68.48	76.60	7.75	0	1	1	1	0
530	1	42.61	68.48	76.60	7.75	0	1	1	1	0
531	1	42.61	68.48	76.60	7.75	0	1	1	1	0
532	1	42.61	68.48	76.60	7.75	0	1	1	1	0
533	1	42.61	68.48	76.60	7.75	0	1	1	1	0
534	1	42.61	68.48	76.60	7.75	0	1	1	1	0
535	1	12.87	23.64	61.18	7.75	0	1	1	1	0
536	1	39.12	68.25	63.85	7.75	0	1	1	1	0
537	1	26.10	49.49	73.55	7.75	0	1	1	1	0
538	1	26.10	49.49	73.55	7.75	0	1	1	1	0
539	1	37.34	71.14	88.00	7.75	0	1	1	1	0
540	1	37.34	71.14	88.00	7.75	0	1	1	1	0
541	1	30.50	70.58	90.55	7.75	0	1	1	1	0
542	1	22.67	42.85	93.12	7.75	0	1	1	1	0
543	1	22.67	42.85	93.12	7.75	0	1	1	1	0
544	1	22.67	42.85	93.12	7.75	0	1	1	1	0
545	1	22.67	42.85	93.12	7.75	0	1	1	1	0
546	1	29.47	65.49	75.37	7.75	0	1	1	1	0
547	1	16.39	25.77	99.99	7.75	0	1	1	1	0
548	1	38.90	68.51	79.63	7.75	0	1	1	1	0
549	1	38.90	68.51	79.63	7.75	0	1	1	1	0
550	1	34.49	55.31	95.38	7.75	0	1	1	1	0
551	1	34.49	55.31	95.38	7.75	0	1	1	1	0
552	1	42.13	72.27	73.55	7.75	0	1	1	1	0
553	1	38.98	80.09	97.08	7.75	0	1	1	1	0
554	1	38.98	80.09	97.08	7.75	0	1	1	1	0
555	1	16.87	37.52	39.60	7.75	0	1	1	1	0
556	1	29.66	54.42	106.52	7.75	0	1	1	1	0
557	1	29.66	54.42	106.52	7.75	0	1	1	1	0
558	1	23.75	52.83	58.77	7.75	0	1	1	1	0
559	1	24.69	44.12	75.77	7.75	0	1	1	1	0
560	1	24.69	44.12	75.77	7.75	0	1	1	1	0
561	1	48.94	65.77	72.72	7.75	0	1	1	1	0
562	1	32.39	48.52	62.28	7.75	0	1	1	1	0
563	1	32.39	48.52	62.28	7.75	0	1	1	1	0
564	1	32.39	48.52	62.28	7.75	0	1	1	1	0
565	1	32.39	48.52	62.28	7.75	0	1	1	1	0
566	1	21.43	45.36	39.30	7.75	0	1	1	1	0
567	1	27.50	49.27	56.28	7.75	0	1	1	1	0
568	1	30.28	71.11	108.03	7.75	0	1	1	1	0
569	1	30.70	52.62	58.47	7.75	0	1	1	1	0
570	1	13.97	30.76	37.17	7.75	0	1	1	1	0
571	1	31.22	67.21	85.97	7.75	0	1	1	1	0
572	1	48.75	65.56	76.07	7.75	0	1	1	1	0
573	1	53.98	64.68	73.90	7.75	0	1	1	1	0
574	3	47.88	66.70	58.08	7.75	0	1	1	1	0
575	3	35.06	68.52	72.22	7.75	0	1	1	1	0
576	3	48.21	67.07	74.53	7.75	0	1	1	1	0
577	3	26.37	42.95	65.53	7.75	0	1	1	1	0
578	3	40.97	66.61	53.68	7.75	0	1	1	1	0
579	3	40.97	66.61	53.68	7.75	0	1	1	1	0
580	3	40.97	66.61	53.68	7.75	0	1	1	1	0
581	3	46.91	68.04	65.05	7.75	0	1	1	1	0
582	3	29.35	68.65	96.00	7.75	0	1	1	1	0
583	3	46.38	68.28	50.02	7.75	0	1	1	1	0
584	3	47.26	63.62	72.18	7.75	0	1	1	1	0
585	3	49.68	66.30	72.33	7.75	0	1	1	1	0
586	3	47.88	66.70	58.08	7.75	0	1	1	1	0
587	3	42.80	66.83	70.38	7.75	0	1	1	1	0
588	3	33.84	68.44	73.08	7.75	0	1	1	1	0
589	3	46.38	68.28	50.02	7.75	0	1	1	1	0
590	3	38.82	64.11	77.08	7.75	0	1	1	1	0
591	3	38.81	73.00	99.77	7.75	0	1	1	1	0
592	3	17.11	29.05	38.32	7.75	0	1	1	1	0
593	3	37.20	54.92	51.08	7.75	0	1	1	1	0
594	3	34.49	55.31	95.38	7.75	0	1	1	1	0
595	4	47.88	66.70	58.08	7.75	0	1	1	1	1
596	4	47.88	66.70	58.08	7.75	0	1	1	1	1
597	4	47.88	66.70	58.08	7.75	0	1	1	1	1
598	4	9.98	44.24	31.47	7.75	0	1	1	1	1
599	4	9.98	44.24	31.47	7.75	0	1	1	1	1
600	4	36.45	69.68	97.67	7.75	0	1	1	1	1
601	4	36.45	69.68	97.67	7.75	0	1	1	1	1
602	4	36.45	69.68	97.67	7.75	0	1	1	1	1
603	4	36.45	69.68	97.67	7.75	0	1	1	1	1
604	4	35.06	68.52	72.22	7.75	0	1	1	1	1
605	4	35.06	68.52	72.22	7.75	0	1	1	1	1
606	4	28.72	46.05	64.05	7.75	0	1	1	1	1
607	4	28.72	46.05	64.05	7.75	0	1	1	1	1
608	4	28.72	46.05	64.05	7.75	0	1	1	1	1
609	4	47.49	67.83	60.83	7.75	0	1	1	1	1
610	4	47.49	67.83	60.83	7.75	0	1	1	1	1
611	4	47.49	67.83	60.83	7.75	0	1	1	1	1
612	4	47.17	63.97	63.78	7.75	0	1	1	1	1
613	4	47.17	63.97	63.78	7.75	0	1	1	1	1
614	4	40.19	68.18	62.23	7.75	0	1	1	1	1
615	4	40.19	68.18	62.23	7.75	0	1	1	1	1
616	4	40.19	68.18	62.23	7.75	0	1	1	1	1
617	4	33.20	68.79	96.25	7.75	0	1	1	1	1
618	4	48.21	67.07	74.53	7.75	0	1	1	1	1
619	4	48.21	67.07	74.53	7.75	0	1	1	1	1
620	4	48.21	67.07	74.53	7.75	0	1	1	1	1
621	4	48.21	67.07	74.53	7.75	0	1	1	1	1
622	4	16.15	27.71	38.62	7.75	0	1	1	1	1
623	4	16.15	27.71	38.62	7.75	0	1	1	1	1
624	4	16.15	27.71	38.62	7.75	0	1	1	1	1
625	4	16.15	27.71	38.62	7.75	0	1	1	1	1
626	4	16.15	27.71	38.62	7.75	0	1	1	1	1
627	4	16.15	27.71	38.62	7.75	0	1	1	1	1
628	4	16.15	27.71	38.62	7.75	0	1	1	1	1
629	4	16.15	27.71	38.62	7.75	0	1	1	1	1
630	4	16.15	27.71	38.62	7.75	0	1	1	1	1
631	4	16.15	27.71	38.62	7.75	0	1	1	1	1
632	4	16.15	27.71	38.62	7.75	0	1	1	1	1
633	4	16.15	27.71	38.62	7.75	0	1	1	1	1
634	4	16.15	27.71	38.62	7.75	0	1	1	1	1
635	4	16.15	27.71	38.62	7.75	0	1	1	1	1
636	4	16.15	27.71	38.62	7.75	0	1	1	1	1
637	4	16.15	27.71	38.62	7.75	0	1	1	1	1
638	4	16.15	27.71	38.62	7.75	0	1	1	1	1
639	4	16.15	27.71	38.62	7.75	0	1	1	1	1
640	4	16.15	27.71	38.62	7.75	0	1	1	1	1
641	4	16.15	27.71	38.62	7.75	0	1	1	1	1
642	4	45.33	63.91	72.52	7.75	0	1	1	1	1
643	4	45.33	63.91	72.52	7.75	0	1	1	1	1
644	4	45.33	63.91	72.52	7.75	0	1	1	1	1
645	4	45.33	63.91	72.52	7.75	0	1	1	1	1
646	4	26.37	42.95	65.53	7.75	0	1	1	1	1
647	4	26.37	42.95	65.53	7.75	0	1	1	1	1
648	4	45.23	68.22	75.12	7.75	0	1	1	1	1
649	4	40.97	66.61	53.68	7.75	0	1	1	1	1
650	4	40.97	66.61	53.68	7.75	0	1	1	1	1
651	4	40.97	66.61	53.68	7.75	0	1	1	1	1
652	4	40.97	66.61	53.68	7.75	0	1	1	1	1
653	4	40.97	66.61	53.68	7.75	0	1	1	1	1
654	4	40.97	66.61	53.68	7.75	0	1	1	1	1
655	4	37.91	68.40	66.83	7.75	0	1	1	1	1
656	4	37.91	68.40	66.83	7.75	0	1	1	1	1
657	4	37.91	68.40	66.83	7.75	0	1	1	1	1
658	4	37.91	68.40	66.83	7.75	0	1	1	1	1
659	4	37.91	68.40	66.83	7.75	0	1	1	1	1
660	4	37.91	68.40	66.83	7.75	0	1	1	1	1
661	4	37.91	68.40	66.83	7.75	0	1	1	1	1
662	4	37.91	68.40	66.83	7.75	0	1	1	1	1
663	4	37.91	68.40	66.83	7.75	0	1	1	1	1
664	4	37.91	68.40	66.83	7.75	0	1	1	1	1
665	4	37.91	68.40	66.83	7.75	0	1	1	1	1
666	4	37.91	68.40	66.83	7.75	0	1	1	1	1
667	4	37.91	68.40	66.83	7.75	0	1	1	1	1
668	4	43.83	63.99	65.73	7.75	0	1	1	1	1
669	4	43.83	63.99	65.73	7.75	0	1	1	1	1
670	4	43.83	63.99	65.73	7.75	0	1	1	1	1
671	4	49.08	64.83	71.12	7.75	0	1	1	1	1
672	4	49.08	64.83	71.12	7.75	0	1	1	1	1
673	4	11.39	37.19	35.15	7.75	0	1	1	1	1
674	4	37.61	60.26	55.13	7.75	0	1	1	1	1
675	4	37.61	60.26	55.13	7.75	0	1	1	1	1
676	4	37.61	60.26	55.13	7.75	0	1	1	1	1
677	4	37.61	60.26	55.13	7.75	0	1	1	1	1
678	4	37.61	60.26	55.13	7.75	0	1	1	1	1
679	4	42.80	66.83	70.38	7.75	0	1	1	1	1
680	4	42.80	66.83	70.38	7.75	0	1	1	1	1
681	4	42.80	66.83	70.38	7.75	0	1	1	1	1
682	4	25.60	48.37	73.22	7.75	0	1	1	1	1
683	4	25.60	48.37	73.22	7.75	0	1	1	1	1
684	4	29.51	65.62	92.75	7.75	0	1	1	1	1
685	4	29.51	65.62	92.75	7.75	0	1	1	1	1
686	4	29.51	65.62	92.75	7.75	0	1	1	1	1
687	4	29.51	65.62	92.75	7.75	0	1	1	1	1
688	4	29.51	65.62	92.75	7.75	0	1	1	1	1
689	4	38.30	77.86	101.33	7.75	0	1	1	1	1
690	4	38.30	77.86	101.33	7.75	0	1	1	1	1
691	4	38.30	77.86	101.33	7.75	0	1	1	1	1
692	4	38.30	77.86	101.33	7.75	0	1	1	1	1
693	4	33.84	68.44	73.08	7.75	0	1	1	1	1
694	4	33.84	68.44	73.08	7.75	0	1	1	1	1
695	4	33.84	68.44	73.08	7.75	0	1	1	1	1
696	4	33.84	68.44	73.08	7.75	0	1	1	1	1
697	4	33.84	68.44	73.08	7.75	0	1	1	1	1
698	4	33.84	68.44	73.08	7.75	0	1	1	1	1
699	4	33.84	68.44	73.08	7.75	0	1	1	1	1
700	4	33.84	68.44	73.08	7.75	0	1	1	1	1
701	4	33.84	68.44	73.08	7.75	0	1	1	1	1
702	4	33.84	68.44	73.08	7.75	0	1	1	1	1
703	4	33.84	68.44	73.08	7.75	0	1	1	1	1
704	4	33.84	68.44	73.08	7.75	0	1	1	1	1
705	4	33.84	68.44	73.08	7.75	0	1	1	1	1
706	4	33.84	68.44	73.08	7.75	0	1	1	1	1
707	4	33.84	68.44	73.08	7.75	0	1	1	1	1
708	4	33.84	68.44	73.08	7.75	0	1	1	1	1
709	4	46.91	68.04	65.05	7.75	0	1	1	1	1
710	4	46.91	68.04	65.05	7.75	0	1	1	1	1
711	4	38.70	68.94	81.00	7.75	0	1	1	1	1
712	4	38.70	68.94	81.00	7.75	0	1	1	1	1
713	4	29.35	68.65	96.00	7.75	0	1	1	1	1
714	4	29.35	68.65	96.00	7.75	0	1	1	1	1
715	4	29.35	68.65	96.00	7.75	0	1	1	1	1
716	4	29.35	68.65	96.00	7.75	0	1	1	1	1
717	4	29.35	68.65	96.00	7.75	0	1	1	1	1
718	4	29.35	68.65	96.00	7.75	0	1	1	1	1
719	4	29.35	68.65	96.00	7.75	0	1	1	1	1
720	4	29.35	68.65	96.00	7.75	0	1	1	1	1
721	4	29.35	68.65	96.00	7.75	0	1	1	1	1
722	4	29.35	68.65	96.00	7.75	0	1	1	1	1
723	4	39.88	68.49	74.75	7.75	0	1	1	1	1
724	4	39.88	68.49	74.75	7.75	0	1	1	1	1
725	4	39.88	68.49	74.75	7.75	0	1	1	1	1
726	4	39.88	68.49	74.75	7.75	0	1	1	1	1
727	4	39.88	68.49	74.75	7.75	0	1	1	1	1
728	4	39.88	68.49	74.75	7.75	0	1	1	1	1
729	4	28.77	44.54	43.25	7.75	0	1	1	1	1
730	4	28.77	44.54	43.25	7.75	0	1	1	1	1
731	4	28.77	44.54	43.25	7.75	0	1	1	1	1
732	4	28.77	44.54	43.25	7.75	0	1	1	1	1
733	4	28.77	44.54	43.25	7.75	0	1	1	1	1
734	4	28.77	44.54	43.25	7.75	0	1	1	1	1
735	4	37.28	68.68	77.38	7.75	0	1	1	1	1
736	4	37.28	68.68	77.38	7.75	0	1	1	1	1
737	4	37.28	68.68	77.38	7.75	0	1	1	1	1
738	4	37.28	68.68	77.38	7.75	0	1	1	1	1
739	4	37.28	68.68	77.38	7.75	0	1	1	1	1
740	4	33.02	52.32	64.75	7.75	0	1	1	1	1
741	4	33.02	52.32	64.75	7.75	0	1	1	1	1
742	4	33.02	52.32	64.75	7.75	0	1	1	1	1
743	4	46.38	68.28	50.02	7.75	0	1	1	1	1
744	4	46.38	68.28	50.02	7.75	0	1	1	1	1
745	4	46.38	68.28	50.02	7.75	0	1	1	1	1
746	4	46.38	68.28	50.02	7.75	0	1	1	1	1
747	4	46.38	68.28	50.02	7.75	0	1	1	1	1
748	4	46.38	68.28	50.02	7.75	0	1	1	1	1
749	4	38.82	64.11	77.08	7.75	0	1	1	1	1
750	4	38.82	64.11	77.08	7.75	0	1	1	1	1
751	4	38.82	64.11	77.08	7.75	0	1	1	1	1
752	4	38.82	64.11	77.08	7.75	0	1	1	1	1
753	4	38.82	64.11	77.08	7.75	0	1	1	1	1
754	4	38.82	64.11	77.08	7.75	0	1	1	1	1
755	4	38.82	64.11	77.08	7.75	0	1	1	1	1
756	4	14.27	35.09	69.72	7.75	0	1	1	1	1
757	4	45.64	64.62	70.65	7.75	0	1	1	1	1
758	4	45.64	64.62	70.65	7.75	0	1	1	1	1
759	4	33.58	52.90	66.50	7.75	0	1	1	1	1
760	4	33.58	52.90	66.50	7.75	0	1	1	1	1
761	4	33.58	52.90	66.50	7.75	0	1	1	1	1
762	4	32.31	47.07	75.93	7.75	0	1	1	1	1
763	4	32.31	47.07	75.93	7.75	0	1	1	1	1
764	4	32.31	47.07	75.93	7.75	0	1	1	1	1
765	4	47.26	63.62	72.18	7.75	0	1	1	1	1
766	4	47.26	63.62	72.18	7.75	0	1	1	1	1
767	4	47.26	63.62	72.18	7.75	0	1	1	1	1
768	4	47.26	63.62	72.18	7.75	0	1	1	1	1
769	4	28.17	44.51	60.30	7.75	0	1	1	1	1
770	4	28.17	44.51	60.30	7.75	0	1	1	1	1
771	4	28.17	44.51	60.30	7.75	0	1	1	1	1
772	4	23.01	37.59	50.53	7.75	0	1	1	1	1
773	4	23.01	37.59	50.53	7.75	0	1	1	1	1
774	4	23.01	37.59	50.53	7.75	0	1	1	1	1
775	4	23.01	37.59	50.53	7.75	0	1	1	1	1
776	4	28.25	68.79	100.62	7.75	0	1	1	1	1
777	4	20.37	54.89	54.23	7.75	0	1	1	1	1
778	4	20.37	54.89	54.23	7.75	0	1	1	1	1
779	4	20.37	54.89	54.23	7.75	0	1	1	1	1
780	4	31.08	69.88	87.90	7.75	0	1	1	1	1
781	4	49.68	66.30	72.33	7.75	0	1	1	1	1
782	4	49.68	66.30	72.33	7.75	0	1	1	1	1
783	4	38.81	73.00	99.77	7.75	0	1	1	1	1
784	4	39.78	63.26	72.58	7.75	0	1	1	1	1
785	4	39.78	63.26	72.58	7.75	0	1	1	1	1
786	4	39.78	63.26	72.58	7.75	0	1	1	1	1
787	4	39.78	63.26	72.58	7.75	0	1	1	1	1
788	4	32.39	68.13	83.83	7.75	0	1	1	1	1
789	4	32.39	68.13	83.83	7.75	0	1	1	1	1
790	4	32.39	68.13	83.83	7.75	0	1	1	1	1
791	4	32.39	68.13	83.83	7.75	0	1	1	1	1
792	4	32.39	68.13	83.83	7.75	0	1	1	1	1
793	4	32.39	68.13	83.83	7.75	0	1	1	1	1
794	4	32.39	68.13	83.83	7.75	0	1	1	1	1
795	4	16.59	33.01	71.28	7.75	0	1	1	1	1
796	4	16.59	33.01	71.28	7.75	0	1	1	1	1
797	4	16.59	33.01	71.28	7.75	0	1	1	1	1
798	4	16.59	33.01	71.28	7.75	0	1	1	1	1
799	4	16.59	33.01	71.28	7.75	0	1	1	1	1
800	4	16.59	33.01	71.28	7.75	0	1	1	1	1
801	4	16.59	33.01	71.28	7.75	0	1	1	1	1
802	4	16.59	33.01	71.28	7.75	0	1	1	1	1
803	4	37.01	63.72	52.98	7.75	0	1	1	1	1
804	4	37.01	63.72	52.98	7.75	0	1	1	1	1
805	4	37.01	63.72	52.98	7.75	0	1	1	1	1
806	4	37.01	63.72	52.98	7.75	0	1	1	1	1
807	4	25.86	40.05	67.32	7.75	0	1	1	1	1
808	4	25.86	40.05	67.32	7.75	0	1	1	1	1
809	4	25.86	40.05	67.32	7.75	0	1	1	1	1
810	4	25.86	40.05	67.32	7.75	0	1	1	1	1
811	4	25.86	40.05	67.32	7.75	0	1	1	1	1
812	4	25.86	40.05	67.32	7.75	0	1	1	1	1
813	4	25.86	40.05	67.32	7.75	0	1	1	1	1
814	4	25.86	40.05	67.32	7.75	0	1	1	1	1
815	4	39.74	67.65	68.62	7.75	0	1	1	1	1
816	4	39.74	67.65	68.62	7.75	0	1	1	1	1
817	4	36.64	68.89	78.70	7.75	0	1	1	1	1
818	4	36.64	68.89	78.70	7.75	0	1	1	1	1
819	4	36.64	68.89	78.70	7.75	0	1	1	1	1
820	4	36.64	68.89	78.70	7.75	0	1	1	1	1
821	4	36.64	68.89	78.70	7.75	0	1	1	1	1
822	4	36.64	68.89	78.70	7.75	0	1	1	1	1
823	4	36.83	68.28	69.77	7.75	0	1	1	1	1
824	4	36.83	68.28	69.77	7.75	0	1	1	1	1
825	4	36.83	68.28	69.77	7.75	0	1	1	1	1
826	4	36.83	68.28	69.77	7.75	0	1	1	1	1
827	4	36.83	68.28	69.77	7.75	0	1	1	1	1
828	4	36.83	68.28	69.77	7.75	0	1	1	1	1
829	4	36.83	68.28	69.77	7.75	0	1	1	1	1
830	4	36.83	68.28	69.77	7.75	0	1	1	1	1
831	4	36.83	68.28	69.77	7.75	0	1	1	1	1
832	4	42.83	68.24	67.88	7.75	0	1	1	1	1
833	4	42.83	68.24	67.88	7.75	0	1	1	1	1
834	4	42.83	68.24	67.88	7.75	0	1	1	1	1
835	4	25.56	52.88	43.87	7.75	0	1	1	1	1
836	4	25.56	52.88	43.87	7.75	0	1	1	1	1
837	4	25.56	52.88	43.87	7.75	0	1	1	1	1
838	4	40.13	65.83	78.90	7.75	0	1	1	1	1
839	4	40.13	65.83	78.90	7.75	0	1	1	1	1
840	4	40.13	65.83	78.90	7.75	0	1	1	1	1
841	4	34.47	57.79	78.98	7.75	0	1	1	1	1
842	4	34.47	57.79	78.98	7.75	0	1	1	1	1
843	4	34.47	57.79	78.98	7.75	0	1	1	1	1
844	4	34.47	57.79	78.98	7.75	0	1	1	1	1
845	4	28.38	50.67	40.22	7.75	0	1	1	1	1
846	4	28.38	50.67	40.22	7.75	0	1	1	1	1
847	4	32.89	62.35	93.37	7.75	0	1	1	1	1
848	4	32.89	62.35	93.37	7.75	0	1	1	1	1
849	4	29.62	42.23	68.50	7.75	0	1	1	1	1
850	4	29.62	42.23	68.50	7.75	0	1	1	1	1
851	4	45.00	68.32	54.67	7.75	0	1	1	1	1
852	4	45.00	68.32	54.67	7.75	0	1	1	1	1
853	4	45.00	68.32	54.67	7.75	0	1	1	1	1
854	4	45.00	68.32	54.67	7.75	0	1	1	1	1
855	4	45.00	68.32	54.67	7.75	0	1	1	1	1
856	4	22.18	68.79	109.45	7.75	0	1	1	1	1
857	4	22.18	68.79	109.45	7.75	0	1	1	1	1
858	4	22.18	68.79	109.45	7.75	0	1	1	1	1
859	4	22.18	68.79	109.45	7.75	0	1	1	1	1
860	4	39.65	68.63	83.62	7.75	0	1	1	1	1
861	4	39.65	68.63	83.62	7.75	0	1	1	1	1
862	4	39.65	68.63	83.62	7.75	0	1	1	1	1
863	4	17.11	29.05	38.32	7.75	0	1	1	1	1
864	4	17.11	29.05	38.32	7.75	0	1	1	1	1
865	4	17.11	29.05	38.32	7.75	0	1	1	1	1
866	4	17.11	29.05	38.32	7.75	0	1	1	1	1
867	4	17.11	29.05	38.32	7.75	0	1	1	1	1
868	4	17.11	29.05	38.32	7.75	0	1	1	1	1
869	4	17.11	29.05	38.32	7.75	0	1	1	1	1
870	4	17.11	29.05	38.32	7.75	0	1	1	1	1
871	4	17.11	29.05	38.32	7.75	0	1	1	1	1
872	4	17.11	29.05	38.32	7.75	0	1	1	1	1
873	4	19.22	39.23	42.43	7.75	0	1	1	1	1
874	4	19.22	39.23	42.43	7.75	0	1	1	1	1
875	4	19.22	39.23	42.43	7.75	0	1	1	1	1
876	4	19.22	39.23	42.43	7.75	0	1	1	1	1
877	4	19.22	39.23	42.43	7.75	0	1	1	1	1
878	4	26.60	65.32	90.98	7.75	0	1	1	1	1
879	4	26.60	65.32	90.98	7.75	0	1	1	1	1
880	4	26.60	65.32	90.98	7.75	0	1	1	1	1
881	4	39.09	60.05	76.72	7.75	0	1	1	1	1
882	4	39.09	60.05	76.72	7.75	0	1	1	1	1
883	4	39.09	60.05	76.72	7.75	0	1	1	1	1
884	4	39.09	60.05	76.72	7.75	0	1	1	1	1
885	4	32.79	77.91	93.58	7.75	0	1	1	1	1
886	4	32.79	77.91	93.58	7.75	0	1	1	1	1
887	4	32.79	77.91	93.58	7.75	0	1	1	1	1
888	4	32.79	77.91	93.58	7.75	0	1	1	1	1
889	4	32.89	60.00	53.97	7.75	0	1	1	1	1
890	4	32.89	60.00	53.97	7.75	0	1	1	1	1
891	4	32.89	60.00	53.97	7.75	0	1	1	1	1
892	4	32.89	60.00	53.97	7.75	0	1	1	1	1
893	4	34.88	55.12	70.42	7.75	0	1	1	1	1
894	4	34.88	55.12	70.42	7.75	0	1	1	1	1
895	4	13.88	48.47	35.27	7.75	0	1	1	1	1
896	4	38.74	72.83	70.82	7.75	0	1	1	1	1
897	4	38.74	72.83	70.82	7.75	0	1	1	1	1
898	4	38.74	72.83	70.82	7.75	0	1	1	1	1
899	4	17.05	51.07	39.83	7.75	0	1	1	1	1
900	4	17.05	51.07	39.83	7.75	0	1	1	1	1
901	4	15.18	39.80	71.62	7.75	0	1	1	1	1
902	4	29.15	51.41	55.22	7.75	0	1	1	1	1
903	4	29.15	51.41	55.22	7.75	0	1	1	1	1
904	4	7.91	14.63	51.48	7.75	0	1	1	1	1
905	4	7.91	14.63	51.48	7.75	0	1	1	1	1
906	4	7.91	14.63	51.48	7.75	0	1	1	1	1
907	4	7.91	14.63	51.48	7.75	0	1	1	1	1
908	4	7.91	14.63	51.48	7.75	0	1	1	1	1
909	4	7.91	14.63	51.48	7.75	0	1	1	1	1
910	4	7.91	14.63	51.48	7.75	0	1	1	1	1
911	4	7.91	14.63	51.48	7.75	0	1	1	1	1
912	4	7.91	14.63	51.48	7.75	0	1	1	1	1
913	4	7.91	14.63	51.48	7.75	0	1	1	1	1
914	4	7.91	14.63	51.48	7.75	0	1	1	1	1
915	4	7.91	14.63	51.48	7.75	0	1	1	1	1
916	4	7.91	14.63	51.48	7.75	0	1	1	1	1
917	4	43.95	68.48	93.77	7.75	0	1	1	1	1
918	4	43.95	68.48	93.77	7.75	0	1	1	1	1
