ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	INTL	TRANSIT_COST	FREE_COST	av1	av2	av3	av4
322	1	29.3475862	68.65013682	96.0	1.0	7.75	0	1	1	1	0
323	1	29.3475862	68.65013682	96.0	1.0	7.75	0	1	1	1	0
324	1	29.3475862	68.65013682	96.0	0.0	7.75	0	1	1	1	0
325	1	29.3475862	68.65013682	96.0	0.0	7.75	0	1	1	1	0
326	1	29.3475862	68.65013682	96.0	0.0	7.75	0	1	1	1	0
327	1	29.3475862	68.65013682	96.0	0.0	7.75	0	1	1	1	0
328	1	29.3475862	68.65013682	96.0	1.0	7.75	0	1	1	1	0
329	1	29.3475862	68.65013682	96.0	1.0	7.75	0	1	1	1	0
330	1	39.87602955	68.49460435	74.75	1.0	7.75	0	1	1	1	0
331	1	39.87602955	68.49460435	74.75	1.0	7.75	0	1	1	1	0
332	1	39.87602955	68.49460435	74.75	1.0	7.75	0	1	1	1	0
333	1	39.87602955	68.49460435	74.75	0.0	7.75	0	1	1	1	0
334	1	39.87602955	68.49460435	74.75	1.0	7.75	0	1	1	1	0
335	1	39.87602955	68.49460435	74.75	1.0	7.75	0	1	1	1	0
336	1	39.87602955	68.49460435	74.75	1.0	7.75	0	1	1	1	0
337	1	39.87602955	68.49460435	74.75	0.0	7.75	0	1	1	1	0
338	1	39.87602955	68.49460435	74.75	1.0	7.75	0	1	1	1	0
339	1	39.87602955	68.49460435	74.75	0.0	7.75	0	1	1	1	0
340	1	39.87602955	68.49460435	74.75	1.0	7.75	0	1	1	1	0
341	1	39.87602955	68.49460435	74.75	0.0	7.75	0	1	1	1	0
342	1	39.87602955	68.49460435	74.75	0.0	7.75	0	1	1	1	0
343	1	39.87602955	68.49460435	74.75	0.0	7.75	0	1	1	1	0
344	1	28.771428566666668	44.53693126	43.25	0.0	7.75	0	1	1	1	0
345	1	28.771428566666668	44.53693126	43.25	1.0	7.75	0	1	1	1	0
346	1	37.28069836666667	68.68188962	77.38333333333334	1.0	7.75	0	1	1	1	0
347	1	37.28069836666667	68.68188962	77.38333333333334	0.0	7.75	0	1	1	1	0
348	1	37.28069836666667	68.68188962	77.38333333333334	1.0	7.75	0	1	1	1	0
349	1	46.380616383333326	68.28061554	50.016666666666666	0.0	7.75	0	1	1	1	0
350	1	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0
351	1	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0
352	1	46.380616383333326	68.28061554	50.016666666666666	0.0	7.75	0	1	1	1	0
353	1	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0
354	1	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0
355	1	46.380616383333326	68.28061554	50.016666666666666	0.0	7.75	0	1	1	1	0
356	1	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0
357	1	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0
358	1	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0
359	1	46.380616383333326	68.28061554	50.016666666666666	0.0	7.75	0	1	1	1	0
360	1	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0
361	1	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0
362	1	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0
363	1	38.82397003333333	64.11250404	77.08333333333333	1.0	7.75	0	1	1	1	0
364	1	38.82397003333333	64.11250404	77.08333333333333	1.0	7.75	0	1	1	1	0
365	1	38.82397003333333	64.11250404	77.08333333333333	1.0	7.75	0	1	1	1	0
366	1	14.266666666666667	35.09196422	69.71666666666667	1.0	7.75	0	1	1	1	0
367	1	45.63542676666667	64.62069762	70.65	1.0	7.75	0	1	1	1	0
368	1	45.63542676666667	64.62069762	70.65	0.0	7.75	0	1	1	1	0
369	1	45.63542676666667	64.62069762	70.65	0.0	7.75	0	1	1	1	0
370	1	32.313756616666666	47.06751005	75.93333333333334	0.0	7.75	0	1	1	1	0
371	1	47.26057888333333	63.6171793	72.18333333333334	1.0	7.75	0	1	1	1	0
372	1	47.26057888333333	63.6171793	72.18333333333334	0.0	7.75	0	1	1	1	0
373	1	47.26057888333333	63.6171793	72.18333333333334	1.0	7.75	0	1	1	1	0
374	1	47.26057888333333	63.6171793	72.18333333333334	0.0	7.75	0	1	1	1	0
375	1	47.26057888333333	63.6171793	72.18333333333334	1.0	7.75	0	1	1	1	0
376	1	47.26057888333333	63.6171793	72.18333333333334	0.0	7.75	0	1	1	1	0
377	1	47.26057888333333	63.6171793	72.18333333333334	1.0	7.75	0	1	1	1	0
378	1	28.172507116666665	44.50614743	60.3	0.0	7.75	0	1	1	1	0
379	1	23.012365583333334	37.59233862	50.53333333333333	0.0	7.75	0	1	1	1	0
380	1	23.012365583333334	37.59233862	50.53333333333333	1.0	7.75	0	1	1	1	0
381	1	23.012365583333334	37.59233862	50.53333333333333	0.0	7.75	0	1	1	1	0
382	1	20.372463766666666	54.88827995	54.233333333333334	1.0	7.75	0	1	1	1	0
383	1	31.075	69.88257372	87.9	1.0	7.75	0	1	1	1	0
384	1	31.075	69.88257372	87.9	0.0	7.75	0	1	1	1	0
385	1	31.075	69.88257372	87.9	0.0	7.75	0	1	1	1	0
386	1	49.67816233333333	66.30087139	72.33333333333333	1.0	7.75	0	1	1	1	0
387	1	49.67816233333333	66.30087139	72.33333333333333	1.0	7.75	0	1	1	1	0
388	1	49.67816233333333	66.30087139	72.33333333333333	0.0	7.75	0	1	1	1	0
389	1	49.67816233333333	66.30087139	72.33333333333333	1.0	7.75	0	1	1	1	0
390	1	38.809999999999995	72.99604381	99.76666666666667	1.0	7.75	0	1	1	1	0
391	1	38.809999999999995	72.99604381	99.76666666666667	0.0	7.75	0	1	1	1	0
392	1	39.77901538333333	63.26119903	72.58333333333333	1.0	7.75	0	1	1	1	0
393	1	39.77901538333333	63.26119903	72.58333333333333	1.0	7.75	0	1	1	1	0
394	1	39.77901538333333	63.26119903	72.58333333333333	0.0	7.75	0	1	1	1	0
395	1	39.77901538333333	63.26119903	72.58333333333333	0.0	7.75	0	1	1	1	0
396	1	39.77901538333333	63.26119903	72.58333333333333	1.0	7.75	0	1	1	1	0
397	1	39.77901538333333	63.26119903	72.58333333333333	0.0	7.75	0	1	1	1	0
398	1	32.3890625	68.12933854	83.83333333333333	0.0	7.75	0	1	1	1	0
399	1	32.3890625	68.12933854	83.83333333333333	0.0	7.75	0	1	1	1	0
400	1	32.3890625	68.12933854	83.83333333333333	0.0	7.75	0	1	1	1	0
401	1	32.3890625	68.12933854	83.83333333333333	1.0	7.75	0	1	1	1	0
402	1	32.3890625	68.12933854	83.83333333333333	1.0	7.75	0	1	1	1	0
403	1	32.3890625	68.12933854	83.83333333333333	1.0	7.75	0	1	1	1	0
404	1	32.3890625	68.12933854	83.83333333333333	0.0	7.75	0	1	1	1	0
405	1	32.3890625	68.12933854	83.83333333333333	0.0	7.75	0	1	1	1	0
406	1	16.58888888833333	33.01023753	71.28333333333333	1.0	7.75	0	1	1	1	0
407	1	37.00666666666667	63.71749056	52.983333333333334	1.0	7.75	0	1	1	1	0
408	1	25.855555550000002	40.04845634	67.31666666666666	0.0	7.75	0	1	1	1	0
409	1	25.855555550000002	40.04845634	67.31666666666666	0.0	7.75	0	1	1	1	0
410	1	25.855555550000002	40.04845634	67.31666666666666	0.0	7.75	0	1	1	1	0
411	1	39.741443000000004	67.64752939	68.61666666666666	1.0	7.75	0	1	1	1	0
412	1	39.741443000000004	67.64752939	68.61666666666666	1.0	7.75	0	1	1	1	0
413	1	39.741443000000004	67.64752939	68.61666666666666	1.0	7.75	0	1	1	1	0
414	1	36.641666666666666	68.89495726	78.7	1.0	7.75	0	1	1	1	0
415	1	36.641666666666666	68.89495726	78.7	0.0	7.75	0	1	1	1	0
416	1	36.641666666666666	68.89495726	78.7	1.0	7.75	0	1	1	1	0
417	1	36.833021	68.28222352	69.76666666666667	1.0	7.75	0	1	1	1	0
418	1	36.833021	68.28222352	69.76666666666667	1.0	7.75	0	1	1	1	0
419	1	36.833021	68.28222352	69.76666666666667	0.0	7.75	0	1	1	1	0
420	1	36.833021	68.28222352	69.76666666666667	0.0	7.75	0	1	1	1	0
421	1	36.833021	68.28222352	69.76666666666667	0.0	7.75	0	1	1	1	0
422	1	36.833021	68.28222352	69.76666666666667	0.0	7.75	0	1	1	1	0
423	1	36.833021	68.28222352	69.76666666666667	0.0	7.75	0	1	1	1	0
424	1	36.833021	68.28222352	69.76666666666667	1.0	7.75	0	1	1	1	0
425	1	42.833333333333336	68.24247048	67.88333333333334	0.0	7.75	0	1	1	1	0
426	1	42.833333333333336	68.24247048	67.88333333333334	1.0	7.75	0	1	1	1	0
427	1	42.833333333333336	68.24247048	67.88333333333334	0.0	7.75	0	1	1	1	0
428	1	25.558333333333334	52.88347112	43.86666666666667	1.0	7.75	0	1	1	1	0
429	1	40.128275433333336	65.82688167	78.9	1.0	7.75	0	1	1	1	0
430	1	40.128275433333336	65.82688167	78.9	0.0	7.75	0	1	1	1	0
431	1	40.128275433333336	65.82688167	78.9	0.0	7.75	0	1	1	1	0
432	1	40.128275433333336	65.82688167	78.9	0.0	7.75	0	1	1	1	0
433	1	40.128275433333336	65.82688167	78.9	0.0	7.75	0	1	1	1	0
434	1	34.46666666666667	57.78582513	78.98333333333333	1.0	7.75	0	1	1	1	0
435	1	34.46666666666667	57.78582513	78.98333333333333	0.0	7.75	0	1	1	1	0
436	1	28.382692299999995	50.67282248	40.21666666666667	1.0	7.75	0	1	1	1	0
437	1	28.382692299999995	50.67282248	40.21666666666667	1.0	7.75	0	1	1	1	0
438	1	45.878313483333336	65.14715183	76.16666666666667	1.0	7.75	0	1	1	1	0
439	1	45.878313483333336	65.14715183	76.16666666666667	1.0	7.75	0	1	1	1	0
440	1	44.99548133333334	68.31946108	54.666666666666664	0.0	7.75	0	1	1	1	0
441	1	44.99548133333334	68.31946108	54.666666666666664	0.0	7.75	0	1	1	1	0
442	1	44.99548133333334	68.31946108	54.666666666666664	0.0	7.75	0	1	1	1	0
443	1	39.65392156666667	68.62897643	83.61666666666666	0.0	7.75	0	1	1	1	0
444	1	39.65392156666667	68.62897643	83.61666666666666	1.0	7.75	0	1	1	1	0
445	1	17.10849673333333	29.05064175	38.31666666666667	1.0	7.75	0	1	1	1	0
446	1	17.10849673333333	29.05064175	38.31666666666667	0.0	7.75	0	1	1	1	0
447	1	17.10849673333333	29.05064175	38.31666666666667	1.0	7.75	0	1	1	1	0
448	1	17.10849673333333	29.05064175	38.31666666666667	0.0	7.75	0	1	1	1	0
449	1	17.10849673333333	29.05064175	38.31666666666667	0.0	7.75	0	1	1	1	0
450	1	19.21568626666667	39.23197631	42.43333333333333	1.0	7.75	0	1	1	1	0
451	1	19.21568626666667	39.23197631	42.43333333333333	1.0	7.75	0	1	1	1	0
452	1	19.21568626666667	39.23197631	42.43333333333333	0.0	7.75	0	1	1	1	0
453	1	26.59722221666667	65.31665318	90.98333333333333	0.0	7.75	0	1	1	1	0
454	1	39.09026793333333	60.05021508	76.71666666666667	1.0	7.75	0	1	1	1	0
455	1	39.09026793333333	60.05021508	76.71666666666667	0.0	7.75	0	1	1	1	0
456	1	39.09026793333333	60.05021508	76.71666666666667	1.0	7.75	0	1	1	1	0
457	1	39.09026793333333	60.05021508	76.71666666666667	1.0	7.75	0	1	1	1	0
458	1	32.78888888333333	77.91209095	93.58333333333333	1.0	7.75	0	1	1	1	0
459	1	32.78888888333333	77.91209095	93.58333333333333	1.0	7.75	0	1	1	1	0
460	1	32.78888888333333	77.91209095	93.58333333333333	1.0	7.75	0	1	1	1	0
461	1	32.89311848333333	60.001129799999994	53.96666666666667	0.0	7.75	0	1	1	1	0
462	1	32.89311848333333	60.001129799999994	53.96666666666667	0.0	7.75	0	1	1	1	0
463	1	32.89311848333333	60.001129799999994	53.96666666666667	1.0	7.75	0	1	1	1	0
464	1	32.89311848333333	60.001129799999994	53.96666666666667	1.0	7.75	0	1	1	1	0
465	1	32.89311848333333	60.001129799999994	53.96666666666667	1.0	7.75	0	1	1	1	0
466	1	32.89311848333333	60.001129799999994	53.96666666666667	1.0	7.75	0	1	1	1	0
467	1	49.14598841666667	67.33464159	78.6	1.0	7.75	0	1	1	1	0
468	1	34.8809834	55.11776935	70.41666666666667	1.0	7.75	0	1	1	1	0
469	1	38.735185183333336	72.82606917	70.81666666666666	1.0	7.75	0	1	1	1	0
470	1	38.735185183333336	72.82606917	70.81666666666666	0.0	7.75	0	1	1	1	0
471	1	29.14728225	51.41066824	55.21666666666667	1.0	7.75	0	1	1	1	0
472	1	29.14728225	51.41066824	55.21666666666667	1.0	7.75	0	1	1	1	0
473	1	7.91004902	14.63331409	51.483333333333334	1.0	7.75	0	1	1	1	0
474	1	7.91004902	14.63331409	51.483333333333334	1.0	7.75	0	1	1	1	0
475	1	7.91004902	14.63331409	51.483333333333334	1.0	7.75	0	1	1	1	0
476	1	7.91004902	14.63331409	51.483333333333334	0.0	7.75	0	1	1	1	0
477	1	7.91004902	14.63331409	51.483333333333334	0.0	7.75	0	1	1	1	0
478	1	7.91004902	14.63331409	51.483333333333334	0.0	7.75	0	1	1	1	0
479	1	43.9547619	68.48116097	93.76666666666667	0.0	7.75	0	1	1	1	0
480	1	43.9547619	68.48116097	93.76666666666667	0.0	7.75	0	1	1	1	0
481	1	31.183333333333334	52.93533586	71.78333333333333	0.0	7.75	0	1	1	1	0
482	1	29.227777783333337	63.63739365	97.66666666666667	0.0	7.75	0	1	1	1	0
483	1	29.227777783333337	63.63739365	97.66666666666667	1.0	7.75	0	1	1	1	0
484	1	14.125	23.34507789	42.4	0.0	7.75	0	1	1	1	0
485	1	41.98255793333333	68.26557765	66.68333333333334	0.0	7.75	0	1	1	1	0
486	1	41.98255793333333	68.26557765	66.68333333333334	1.0	7.75	0	1	1	1	0
487	1	41.98255793333333	68.26557765	66.68333333333334	1.0	7.75	0	1	1	1	0
488	1	41.98255793333333	68.26557765	66.68333333333334	1.0	7.75	0	1	1	1	0
489	1	41.98255793333333	68.26557765	66.68333333333334	1.0	7.75	0	1	1	1	0
490	1	41.98255793333333	68.26557765	66.68333333333334	1.0	7.75	0	1	1	1	0
491	1	41.98255793333333	68.26557765	66.68333333333334	0.0	7.75	0	1	1	1	0
492	1	41.98255793333333	68.26557765	66.68333333333334	0.0	7.75	0	1	1	1	0
493	1	24.25	52.04316727	82.9	1.0	7.75	0	1	1	1	0
494	1	28.16401515	43.62150139	68.21666666666667	0.0	7.75	0	1	1	1	0
495	1	28.16401515	43.62150139	68.21666666666667	0.0	7.75	0	1	1	1	0
496	1	28.16401515	43.62150139	68.21666666666667	1.0	7.75	0	1	1	1	0
497	1	37.19809793333334	54.92187102	51.083333333333336	1.0	7.75	0	1	1	1	0
498	1	37.19809793333334	54.92187102	51.083333333333336	1.0	7.75	0	1	1	1	0
499	1	37.19809793333334	54.92187102	51.083333333333336	1.0	7.75	0	1	1	1	0
500	1	31.6650828	53.96259508	64.21666666666667	0.0	7.75	0	1	1	1	0
501	1	14.438709676666667	33.72320494	42.666666666666664	0.0	7.75	0	1	1	1	0
502	1	14.438709676666667	33.72320494	42.666666666666664	1.0	7.75	0	1	1	1	0
503	1	14.438709676666667	33.72320494	42.666666666666664	1.0	7.75	0	1	1	1	0
504	1	37.24702381666667	68.79214545	89.01666666666667	1.0	7.75	0	1	1	1	0
505	1	37.24702381666667	68.79214545	89.01666666666667	1.0	7.75	0	1	1	1	0
506	1	31.256697816666666	68.45862449	82.73333333333333	0.0	7.75	0	1	1	1	0
507	1	31.256697816666666	68.45862449	82.73333333333333	1.0	7.75	0	1	1	1	0
508	1	31.256697816666666	68.45862449	82.73333333333333	1.0	7.75	0	1	1	1	0
509	1	20.605128200000003	50.6312533	51.68333333333333	1.0	7.75	0	1	1	1	0
510	1	37.96486885	68.01877277	67.43333333333334	1.0	7.75	0	1	1	1	0
511	1	37.96486885	68.01877277	67.43333333333334	0.0	7.75	0	1	1	1	0
512	1	37.96486885	68.01877277	67.43333333333334	1.0	7.75	0	1	1	1	0
513	1	37.96486885	68.01877277	67.43333333333334	0.0	7.75	0	1	1	1	0
514	1	18.298900616666668	44.50074113	40.56666666666667	1.0	7.75	0	1	1	1	0
515	1	27.46527778333333	42.82409193	71.71666666666667	1.0	7.75	0	1	1	1	0
516	1	27.483625733333334	51.19727193	59.983333333333334	1.0	7.75	0	1	1	1	0
517	1	27.483625733333334	51.19727193	59.983333333333334	1.0	7.75	0	1	1	1	0
518	1	28.79375	51.49745749	90.65	0.0	7.75	0	1	1	1	0
519	1	28.79375	51.49745749	90.65	0.0	7.75	0	1	1	1	0
520	1	28.79375	51.49745749	90.65	0.0	7.75	0	1	1	1	0
521	1	28.79375	51.49745749	90.65	1.0	7.75	0	1	1	1	0
522	1	22.04453125	36.76478031	53.083333333333336	0.0	7.75	0	1	1	1	0
523	1	27.616666666666667	61.73806586	98.68333333333334	1.0	7.75	0	1	1	1	0
524	1	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	0
525	1	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	0
526	1	42.60542488333333	68.48165068	76.6	0.0	7.75	0	1	1	1	0
527	1	42.60542488333333	68.48165068	76.6	0.0	7.75	0	1	1	1	0
528	1	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	0
529	1	42.60542488333333	68.48165068	76.6	0.0	7.75	0	1	1	1	0
530	1	42.60542488333333	68.48165068	76.6	0.0	7.75	0	1	1	1	0
531	1	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	0
532	1	42.60542488333333	68.48165068	76.6	0.0	7.75	0	1	1	1	0
533	1	42.60542488333333	68.48165068	76.6	0.0	7.75	0	1	1	1	0
534	1	42.60542488333333	68.48165068	76.6	1.0	7.75	0	1	1	1	0
535	1	12.870833333333334	23.64246742	61.18333333333333	0.0	7.75	0	1	1	1	0
536	1	39.11666666666667	68.25254165	63.85	0.0	7.75	0	1	1	1	0
537	1	26.10185185	49.48759994	73.55	0.0	7.75	0	1	1	1	0
538	1	26.10185185	49.48759994	73.55	1.0	7.75	0	1	1	1	0
539	1	37.34444445	71.13954012	88.0	1.0	7.75	0	1	1	1	0
540	1	37.34444445	71.13954012	88.0	0.0	7.75	0	1	1	1	0
541	1	30.5	70.57648261	90.55	1.0	7.75	0	1	1	1	0
542	1	22.669047616666667	42.85213151	93.11666666666666	1.0	7.75	0	1	1	1	0
543	1	22.669047616666667	42.85213151	93.11666666666666	0.0	7.75	0	1	1	1	0
544	1	22.669047616666667	42.85213151	93.11666666666666	1.0	7.75	0	1	1	1	0
545	1	22.669047616666667	42.85213151	93.11666666666666	0.0	7.75	0	1	1	1	0
546	1	29.466611666666665	65.48658724	75.36666666666666	1.0	7.75	0	1	1	1	0
547	1	16.385714285	25.7734758	999.99	1.0	7.75	0	1	1	1	0
548	1	38.9045977	68.50849737	79.63333333333334	1.0	7.75	0	1	1	1	0
549	1	38.9045977	68.50849737	79.63333333333334	0.0	7.75	0	1	1	1	0
550	1	34.49166666666667	55.31445207	95.38333333333334	0.0	7.75	0	1	1	1	0
551	1	34.49166666666667	55.31445207	95.38333333333334	1.0	7.75	0	1	1	1	0
552	1	42.13125	72.26565513	73.55	1.0	7.75	0	1	1	1	0
553	1	38.975	80.09294749	97.08333333333333	1.0	7.75	0	1	1	1	0
554	1	38.975	80.09294749	97.08333333333333	1.0	7.75	0	1	1	1	0
555	1	16.865503883333336	37.51617299	39.6	1.0	7.75	0	1	1	1	0
556	1	29.6625	54.42228349	106.51666666666667	1.0	7.75	0	1	1	1	0
557	1	29.6625	54.42228349	106.51666666666667	1.0	7.75	0	1	1	1	0
558	1	23.747435899999996	52.82754359	58.766666666666666	1.0	7.75	0	1	1	1	0
559	1	24.68602795	44.11907195	75.76666666666667	0.0	7.75	0	1	1	1	0
560	1	24.68602795	44.11907195	75.76666666666667	1.0	7.75	0	1	1	1	0
561	1	48.9377674	65.76968211	72.71666666666667	0.0	7.75	0	1	1	1	0
562	1	32.387248316666664	48.52372522	62.28333333333333	1.0	7.75	0	1	1	1	0
563	1	32.387248316666664	48.52372522	62.28333333333333	1.0	7.75	0	1	1	1	0
564	1	32.387248316666664	48.52372522	62.28333333333333	1.0	7.75	0	1	1	1	0
565	1	32.387248316666664	48.52372522	62.28333333333333	0.0	7.75	0	1	1	1	0
566	1	21.426229499999998	45.35960579	39.3	1.0	7.75	0	1	1	1	0
567	1	27.5	49.26554909	56.28333333333333	0.0	7.75	0	1	1	1	0
568	1	30.277777783333338	71.10781857	108.03333333333333	1.0	7.75	0	1	1	1	0
569	1	30.701909716666663	52.62344859	58.46666666666667	1.0	7.75	0	1	1	1	0
570	1	13.972222221666666	30.76301617	37.166666666666664	0.0	7.75	0	1	1	1	0
571	1	31.216666666666665	67.20606797	85.96666666666667	1.0	7.75	0	1	1	1	0
572	1	48.7519208	65.55642085	76.06666666666666	0.0	7.75	0	1	1	1	0
573	1	53.980246916666665	64.68266276	73.9	1.0	7.75	0	1	1	1	0
574	3	47.87902275	66.69592392	58.083333333333336	1.0	7.75	0	1	1	1	0
575	3	35.05629031666667	68.52328677	72.21666666666667	1.0	7.75	0	1	1	1	0
576	3	48.20560496666667	67.06555236	74.53333333333333	1.0	7.75	0	1	1	1	0
577	3	26.372756516666666	42.94517164	65.53333333333333	1.0	7.75	0	1	1	1	0
578	3	40.96838366666667	66.60847718	53.68333333333333	0.0	7.75	0	1	1	1	0
579	3	40.96838366666667	66.60847718	53.68333333333333	0.0	7.75	0	1	1	1	0
580	3	40.96838366666667	66.60847718	53.68333333333333	1.0	7.75	0	1	1	1	0
581	3	46.912685016666664	68.04205471	65.05	1.0	7.75	0	1	1	1	0
582	3	29.3475862	68.65013682	96.0	1.0	7.75	0	1	1	1	0
583	3	46.380616383333326	68.28061554	50.016666666666666	1.0	7.75	0	1	1	1	0
584	3	47.26057888333333	63.6171793	72.18333333333334	0.0	7.75	0	1	1	1	0
585	3	49.67816233333333	66.30087139	72.33333333333333	0.0	7.75	0	1	1	1	0
586	3	47.87902275	66.69592392	58.083333333333336	1.0	7.75	0	1	1	1	0
587	3	42.803859966666664	66.83415588	70.38333333333334	0.0	7.75	0	1	1	1	0
588	3	33.837861966666665	68.44091579	73.08333333333333	1.0	7.75	0	1	1	1	0
589	3	46.380616383333326	68.28061554	50.016666666666666	0.0	7.75	0	1	1	1	0
590	3	38.82397003333333	64.11250404	77.08333333333333	0.0	7.75	0	1	1	1	0
591	3	38.809999999999995	72.99604381	99.76666666666667	1.0	7.75	0	1	1	1	0
592	3	17.10849673333333	29.05064175	38.31666666666667	0.0	7.75	0	1	1	1	0
593	3	37.19809793333334	54.92187102	51.083333333333336	0.0	7.75	0	1	1	1	0
594	3	34.49166666666667	55.31445207	95.38333333333334	0.0	7.75	0	1	1	1	0
595	4	47.87902275	66.69592392	58.083333333333336	0.0	7.75	0	1	1	1	1
596	4	47.87902275	66.69592392	58.083333333333336	0.0	7.75	0	1	1	1	1
597	4	47.87902275	66.69592392	58.083333333333336	0.0	7.75	0	1	1	1	1
598	4	9.9796875	44.23811717	31.466666666666665	0.0	7.75	0	1	1	1	1
599	4	9.9796875	44.23811717	31.466666666666665	0.0	7.75	0	1	1	1	1
600	4	36.454166666666666	69.68431403	97.66666666666667	1.0	7.75	0	1	1	1	1
601	4	36.454166666666666	69.68431403	97.66666666666667	0.0	7.75	0	1	1	1	1
602	4	36.454166666666666	69.68431403	97.66666666666667	1.0	7.75	0	1	1	1	1
603	4	36.454166666666666	69.68431403	97.66666666666667	1.0	7.75	0	1	1	1	1
604	4	35.05629031666667	68.52328677	72.21666666666667	1.0	7.75	0	1	1	1	1
605	4	35.05629031666667	68.52328677	72.21666666666667	1.0	7.75	0	1	1	1	1
606	4	28.719047616666668	46.05232605	64.05	0.0	7.75	0	1	1	1	1
607	4	28.719047616666668	46.05232605	64.05	0.0	7.75	0	1	1	1	1
608	4	28.719047616666668	46.05232605	64.05	1.0	7.75	0	1	1	1	1
609	4	47.491121750000005	67.82537809	60.833333333333336	0.0	7.75	0	1	1	1	1
610	4	47.491121750000005	67.82537809	60.833333333333336	1.0	7.75	0	1	1	1	1
611	4	47.491121750000005	67.82537809	60.833333333333336	0.0	7.75	0	1	1	1	1
612	4	47.1661189	63.96542118	63.78333333333333	1.0	7.75	0	1	1	1	1
613	4	47.1661189	63.96542118	63.78333333333333	1.0	7.75	0	1	1	1	1
614	4	40.18786431666667	68.17891774	62.233333333333334	1.0	7.75	0	1	1	1	1
615	4	40.18786431666667	68.17891774	62.233333333333334	0.0	7.75	0	1	1	1	1
616	4	40.18786431666667	68.17891774	62.233333333333334	0.0	7.75	0	1	1	1	1
617	4	33.2	68.79214545	96.25	1.0	7.75	0	1	1	1	1
618	4	48.20560496666667	67.06555236	74.53333333333333	0.0	7.75	0	1	1	1	1
619	4	48.20560496666667	67.06555236	74.53333333333333	1.0	7.75	0	1	1	1	1
620	4	48.20560496666667	67.06555236	74.53333333333333	1.0	7.75	0	1	1	1	1
621	4	48.20560496666667	67.06555236	74.53333333333333	1.0	7.75	0	1	1	1	1
622	4	16.152380951666668	27.70877356	38.61666666666667	1.0	7.75	0	1	1	1	1
623	4	16.152380951666668	27.70877356	38.61666666666667	1.0	7.75	0	1	1	1	1
624	4	16.152380951666668	27.70877356	38.61666666666667	0.0	7.75	0	1	1	1	1
625	4	16.152380951666668	27.70877356	38.61666666666667	1.0	7.75	0	1	1	1	1
626	4	16.152380951666668	27.70877356	38.61666666666667	0.0	7.75	0	1	1	1	1
627	4	16.152380951666668	27.70877356	38.61666666666667	0.0	7.75	0	1	1	1	1
628	4	16.152380951666668	27.70877356	38.61666666666667	1.0	7.75	0	1	1	1	1
629	4	16.152380951666668	27.70877356	38.61666666666667	1.0	7.75	0	1	1	1	1
630	4	16.152380951666668	27.70877356	38.61666666666667	1.0	7.75	0	1	1	1	1
631	4	16.152380951666668	27.70877356	38.61666666666667	1.0	7.75	0	1	1	1	1
632	4	16.152380951666668	27.70877356	38.61666666666667	0.0	7.75	0	1	1	1	1
633	4	16.152380951666668	27.70877356	38.61666666666667	0.0	7.75	0	1	1	1	1
634	4	16.152380951666668	27.70877356	38.61666666666667	0.0	7.75	0	1	1	1	1
635	4	16.152380951666668	27.70877356	38.61666666666667	1.0	7.75	0	1	1	1	1
636	4	16.152380951666668	27.70877356	38.61666666666667	0.0	7.75	0	1	1	1	1
637	4	16.152380951666668	27.70877356	38.61666666666667	1.0	7.75	0	1	1	1	1
638	4	16.152380951666668	27.70877356	38.61666666666667	0.0	7.75	0	1	1	1	1
639	4	16.152380951666668	27.70877356	38.61666666666667	1.0	7.75	0	1	1	1	1
640	4	16.152380951666668	27.70877356	38.61666666666667	0.0	7.75	0	1	1	1	1
641	4	16.152380951666668	27.70877356	38.61666666666667	0.0	7.75	0	1	1	1	1
642	4	45.33499255	63.90547715	72.51666666666667	1.0	7.75	0	1	1	1	1
643	4	45.33499255	63.90547715	72.51666666666667	1.0	7.75	0	1	1	1	1
644	4	45.33499255	63.90547715	72.51666666666667	0.0	7.75	0	1	1	1	1
645	4	45.33499255	63.90547715	72.51666666666667	1.0	7.75	0	1	1	1	1
646	4	26.372756516666666	42.94517164	65.53333333333333	0.0	7.75	0	1	1	1	1
647	4	26.372756516666666	42.94517164	65.53333333333333	0.0	7.75	0	1	1	1	1
648	4	45.23446906666667	68.21929938	75.11666666666666	0.0	7.75	0	1	1	1	1
649	4	40.96838366666667	66.60847718	53.68333333333333	0.0	7.75	0	1	1	1	1
