ID	CHOICE	TAXI_TT	TAXI_COST	TRANSIT_TT	VISITOR	BUSINESS	LOWINC	SELF_TT	TRANSIT_COST	FREE_COST	av1	av2	av3	av4
293	1	30.0	72.82606917	70.8166666667	0.0	0	0	30.0	7.75	0	1	1	1	1
294	1	30.0	51.41066824	55.2166666667	0.0	0	1	30.0	7.75	0	1	1	1	1
295	1	30.0	51.41066824	55.2166666667	0.0	0	1	30.0	7.75	0	1	1	1	1
296	1	35.0	14.63331409	51.4833333333	0.0	0	0	35.0	7.75	0	1	1	1	1
297	1	35.0	14.63331409	51.4833333333	0.0	0	0	35.0	7.75	0	1	1	1	1
298	1	38.7	14.63331409	51.4833333333	1.0	0	0	38.7	7.75	0	1	1	1	1
299	1	38.7	14.63331409	51.4833333333	1.0	1	0	38.7	7.75	0	1	1	1	1
300	1	30.0	63.63739365	97.6666666667	1.0	0	1	30.0	7.75	0	1	1	1	1
301	1	30.0	68.26557765	66.6833333333	0.0	1	0	30.0	7.75	0	1	1	1	1
302	1	60.0	68.26557765	66.6833333333	0.0	0	0	60.0	7.75	0	1	1	1	1
303	1	70.0	68.26557765	66.6833333333	0.0	0	0	70.0	7.75	0	1	1	1	1
304	1	38.7	68.26557765	66.6833333333	0.0	0	0	38.7	7.75	0	1	1	1	1
305	1	60.0	68.26557765	66.6833333333	1.0	0	0	60.0	7.75	0	1	1	1	1
306	1	30.0	52.04316727	82.9	0.0	0	1	30.0	7.75	0	1	1	1	1
307	1	38.7	54.92187102	51.0833333333	1.0	0	1	38.7	7.75	0	1	1	1	1
308	1	30.0	53.96259508	64.2166666667	0.0	0	0	30.0	7.75	0	1	1	1	1
309	1	10.0	33.72320494	42.6666666667	0.0	0	1	10.0	7.75	0	1	1	1	1
310	1	45.0	68.79214545	89.0166666667	1.0	0	1	45.0	7.75	0	1	1	1	1
311	1	30.0	68.45862449	82.7333333333	0.0	1	0	30.0	7.75	0	1	1	1	1
312	1	80.0	68.45862449	82.7333333333	1.0	0	0	80.0	7.75	0	1	1	1	1
313	1	60.0	68.01877277	67.4333333333	1.0	0	0	60.0	7.75	0	1	1	1	1
314	1	12.0	44.50074113	40.5666666667	0.0	1	1	12.0	7.75	0	1	1	1	1
315	1	45.0	42.82409193	71.7166666667	1.0	0	0	45.0	7.75	0	1	1	1	1
316	1	45.0	51.19727193	59.9833333333	1.0	0	1	45.0	7.75	0	1	1	1	1
317	1	50.0	51.19727193	59.9833333333	0.0	0	0	50.0	7.75	0	1	1	1	1
318	1	25.0	51.49745749	90.65	0.0	0	1	25.0	7.75	0	1	1	1	1
319	1	38.7	51.49745749	90.65	1.0	0	1	38.7	7.75	0	1	1	1	1
320	1	38.7	51.49745749	90.65	1.0	0	1	38.7	7.75	0	1	1	1	1
321	1	25.0	36.76478031	53.0833333333	0.0	1	0	25.0	7.75	0	1	1	1	1
322	1	30.0	61.73806586	98.6833333333	1.0	0	0	30.0	7.75	0	1	1	1	1
323	1	70.0	68.48165068	76.6	0.0	0	0	70.0	7.75	0	1	1	1	1
324	1	35.0	68.48165068	76.6	0.0	1	0	35.0	7.75	0	1	1	1	1
325	1	38.7	68.48165068	76.6	1.0	0	0	38.7	7.75	0	1	1	1	1
326	1	35.0	68.48165068	76.6	1.0	0	0	35.0	7.75	0	1	1	1	1
327	1	50.0	68.48165068	76.6	1.0	1	0	50.0	7.75	0	1	1	1	1
328	1	45.0	68.25254165	63.85	0.0	1	0	45.0	7.75	0	1	1	1	1
329	1	38.7	49.48759994	73.55	0.0	0	0	38.7	7.75	0	1	1	1	1
330	1	38.7	49.48759994	73.55	1.0	0	1	38.7	7.75	0	1	1	1	1
331	1	45.0	71.13954012	88.0	0.0	0	0	45.0	7.75	0	1	1	1	1
332	1	50.0	70.57648261	90.55	1.0	0	0	50.0	7.75	0	1	1	1	1
333	1	38.7	42.85213151	93.1166666667	0.0	0	1	38.7	7.75	0	1	1	1	1
334	1	38.7	42.85213151	93.1166666667	0.0	0	1	38.7	7.75	0	1	1	1	1
335	1	45.0	68.50849737	79.6333333333	1.0	0	0	45.0	7.75	0	1	1	1	1
336	1	45.0	55.31445207	95.3833333333	0.0	1	0	45.0	7.75	0	1	1	1	1
337	1	15.0	55.31445207	95.3833333333	1.0	0	1	15.0	7.75	0	1	1	1	1
338	1	25.0	72.26565513	73.55	0.0	0	1	25.0	7.75	0	1	1	1	1
339	1	45.0	80.09294749	97.0833333333	1.0	0	0	45.0	7.75	0	1	1	1	1
340	1	38.7	80.09294749	97.0833333333	1.0	0	0	38.7	7.75	0	1	1	1	1
341	1	35.0	37.51617299	39.6	0.0	0	1	35.0	7.75	0	1	1	1	1
342	1	49.0	54.42228349	106.516666667	0.0	0	1	49.0	7.75	0	1	1	1	1
343	1	35.0	54.42228349	106.516666667	0.0	0	1	35.0	7.75	0	1	1	1	1
344	1	20.0	30.76301617	37.1666666667	1.0	1	0	20.0	7.75	0	1	1	1	1
345	1	38.7	65.55642085	76.0666666667	0.0	1	0	38.7	7.75	0	1	1	1	1
346	1	20.0	52.62344859	58.4666666667	0.0	0	1	20.0	7.75	0	1	1	1	1
347	1	35.0	48.52372522	62.2833333333	1.0	0	1	35.0	7.75	0	1	1	1	1
348	1	45.0	67.20606797	85.9666666667	1.0	0	0	45.0	7.75	0	1	1	1	1
349	3	47.87902275	66.69592392	58.0833333333	1.0	0	0	60.0	7.75	0	1	1	1	1
350	3	35.0562903167	68.52328677	72.2166666667	0.0	0	0	30.0	7.75	0	1	1	1	1
351	3	48.2056049667	67.06555236	74.5333333333	0.0	0	0	130.0	7.75	0	1	1	1	1
352	3	26.3727565167	42.94517164	65.5333333333	1.0	0	0	60.0	7.75	0	1	1	1	1
353	3	40.9683836667	66.60847718	53.6833333333	1.0	0	0	40.0	7.75	0	1	1	1	1
354	3	40.9683836667	66.60847718	53.6833333333	1.0	0	0	90.0	7.75	0	1	1	1	1
355	3	40.9683836667	66.60847718	53.6833333333	1.0	0	0	45.0	7.75	0	1	1	1	1
356	3	46.9126850167	68.04205471	65.05	1.0	0	1	60.0	7.75	0	1	1	1	1
357	3	29.3475862	68.65013682	96.0	0.0	0	0	35.0	7.75	0	1	1	1	1
358	3	46.3806163833	68.28061554	50.0166666667	1.0	0	0	60.0	7.75	0	1	1	1	1
359	3	47.2605788833	63.6171793	72.1833333333	0.0	0	0	30.0	7.75	0	1	1	1	1
360	3	49.6781623333	66.30087139	72.3333333333	1.0	1	1	60.0	7.75	0	1	1	1	1
361	3	47.87902275	66.69592392	58.0833333333	1.0	0	1	60.0	7.75	0	1	1	1	1
362	3	42.8038599667	66.83415588	70.3833333333	0.0	0	0	60.0	7.75	0	1	1	1	1
363	3	33.8378619667	68.44091579	73.0833333333	0.0	0	1	90.0	7.75	0	1	1	1	1
364	3	46.3806163833	68.28061554	50.0166666667	1.0	0	0	38.7	7.75	0	1	1	1	1
365	3	34.4916666667	55.31445207	95.3833333333	1.0	0	0	45.0	7.75	0	1	1	1	1
366	4	47.87902275	66.69592392	58.0833333333	1.0	1	0	60.0	7.75	0	1	1	1	1
367	4	47.87902275	66.69592392	58.0833333333	1.0	1	0	38.7	7.75	0	1	1	1	1
368	4	9.9796875	44.23811717	31.4666666667	1.0	0	1	30.0	7.75	0	1	1	1	1
369	4	36.4541666667	69.68431403	97.6666666667	0.0	0	1	30.0	7.75	0	1	1	1	1
370	4	36.4541666667	69.68431403	97.6666666667	0.0	0	1	38.7	7.75	0	1	1	1	1
371	4	36.4541666667	69.68431403	97.6666666667	1.0	0	0	55.0	7.75	0	1	1	1	1
372	4	35.0562903167	68.52328677	72.2166666667	1.0	0	0	60.0	7.75	0	1	1	1	1
373	4	28.7190476167	46.05232605	64.05	1.0	0	0	20.0	7.75	0	1	1	1	1
374	4	28.7190476167	46.05232605	64.05	0.0	0	0	55.0	7.75	0	1	1	1	1
375	4	47.49112175	67.82537809	60.8333333333	0.0	1	1	60.0	7.75	0	1	1	1	1
376	4	47.49112175	67.82537809	60.8333333333	0.0	0	0	60.0	7.75	0	1	1	1	1
377	4	40.1878643167	68.17891774	62.2333333333	1.0	0	1	67.0	7.75	0	1	1	1	1
378	4	40.1878643167	68.17891774	62.2333333333	1.0	0	0	80.0	7.75	0	1	1	1	1
379	4	48.2056049667	67.06555236	74.5333333333	1.0	1	0	38.7	7.75	0	1	1	1	1
380	4	48.2056049667	67.06555236	74.5333333333	0.0	0	0	38.7	7.75	0	1	1	1	1
381	4	16.1523809517	27.70877356	38.6166666667	0.0	0	0	15.0	7.75	0	1	1	1	1
382	4	16.1523809517	27.70877356	38.6166666667	0.0	0	1	8.0	7.75	0	1	1	1	1
383	4	16.1523809517	27.70877356	38.6166666667	1.0	0	0	25.0	7.75	0	1	1	1	1
384	4	16.1523809517	27.70877356	38.6166666667	0.0	1	0	7.0	7.75	0	1	1	1	1
385	4	16.1523809517	27.70877356	38.6166666667	1.0	0	0	20.0	7.75	0	1	1	1	1
386	4	16.1523809517	27.70877356	38.6166666667	1.0	0	0	20.0	7.75	0	1	1	1	1
387	4	45.33499255	63.90547715	72.5166666667	0.0	0	0	60.0	7.75	0	1	1	1	1
388	4	45.33499255	63.90547715	72.5166666667	1.0	0	1	38.7	7.75	0	1	1	1	1
389	4	26.3727565167	42.94517164	65.5333333333	0.0	0	0	10.0	7.75	0	1	1	1	1
390	4	26.3727565167	42.94517164	65.5333333333	1.0	0	1	30.0	7.75	0	1	1	1	1
391	4	40.9683836667	66.60847718	53.6833333333	1.0	1	0	40.0	7.75	0	1	1	1	1
392	4	40.9683836667	66.60847718	53.6833333333	0.0	1	0	40.0	7.75	0	1	1	1	1
393	4	37.9071900833	68.39660218	66.8333333333	0.0	0	0	60.0	7.75	0	1	1	1	1
394	4	37.9071900833	68.39660218	66.8333333333	1.0	1	1	38.7	7.75	0	1	1	1	1
395	4	37.9071900833	68.39660218	66.8333333333	1.0	0	0	38.7	7.75	0	1	1	1	1
396	4	37.9071900833	68.39660218	66.8333333333	1.0	0	0	38.7	7.75	0	1	1	1	1
397	4	37.9071900833	68.39660218	66.8333333333	1.0	1	1	30.0	7.75	0	1	1	1	1
398	4	37.9071900833	68.39660218	66.8333333333	1.0	0	0	35.0	7.75	0	1	1	1	1
399	4	43.8253634833	63.99179805	65.7333333333	1.0	0	1	35.0	7.75	0	1	1	1	1
400	4	11.3888888883	37.18657779	35.15	0.0	0	0	10.0	7.75	0	1	1	1	1
401	4	37.6085556333	60.25857119	55.1333333333	0.0	0	0	30.0	7.75	0	1	1	1	1
402	4	37.6085556333	60.25857119	55.1333333333	0.0	0	0	30.0	7.75	0	1	1	1	1
403	4	37.6085556333	60.25857119	55.1333333333	1.0	0	1	60.0	7.75	0	1	1	1	1
404	4	42.8038599667	66.83415588	70.3833333333	1.0	0	0	45.0	7.75	0	1	1	1	1
405	4	25.5992823	48.3684003	73.2166666667	1.0	0	1	30.0	7.75	0	1	1	1	1
406	4	25.5992823	48.3684003	73.2166666667	1.0	0	0	30.0	7.75	0	1	1	1	1
407	4	29.5083333333	65.62197309	92.75	1.0	0	0	45.0	7.75	0	1	1	1	1
408	4	38.3041666667	77.86252603	101.333333333	0.0	0	0	35.0	7.75	0	1	1	1	1
409	4	38.3041666667	77.86252603	101.333333333	0.0	0	0	45.0	7.75	0	1	1	1	1
410	4	38.3041666667	77.86252603	101.333333333	0.0	1	1	60.0	7.75	0	1	1	1	1
411	4	33.8378619667	68.44091579	73.0833333333	0.0	0	0	60.0	7.75	0	1	1	1	1
412	4	33.8378619667	68.44091579	73.0833333333	1.0	0	0	38.7	7.75	0	1	1	1	1
413	4	33.8378619667	68.44091579	73.0833333333	1.0	0	0	60.0	7.75	0	1	1	1	1
414	4	33.8378619667	68.44091579	73.0833333333	1.0	0	0	45.0	7.75	0	1	1	1	1
415	4	46.9126850167	68.04205471	65.05	1.0	0	0	60.0	7.75	0	1	1	1	1
416	4	46.9126850167	68.04205471	65.05	0.0	0	1	50.0	7.75	0	1	1	1	1
417	4	38.7035714333	68.93829116	81.0	1.0	0	1	40.0	7.75	0	1	1	1	1
418	4	29.3475862	68.65013682	96.0	0.0	0	0	15.0	7.75	0	1	1	1	1
419	4	29.3475862	68.65013682	96.0	0.0	0	1	30.0	7.75	0	1	1	1	1
420	4	39.87602955	68.49460435	74.75	1.0	0	0	15.0	7.75	0	1	1	1	1
421	4	39.87602955	68.49460435	74.75	0.0	0	0	79.2	7.75	0	1	1	1	1
422	4	39.87602955	68.49460435	74.75	1.0	0	0	79.2	7.75	0	1	1	1	1
423	4	39.87602955	68.49460435	74.75	1.0	0	0	60.0	7.75	0	1	1	1	1
424	4	28.7714285667	44.53693126	43.25	0.0	0	1	45.0	7.75	0	1	1	1	1
425	4	28.7714285667	44.53693126	43.25	1.0	1	0	45.0	7.75	0	1	1	1	1
426	4	37.2806983667	68.68188962	77.3833333333	0.0	1	0	35.0	7.75	0	1	1	1	1
427	4	37.2806983667	68.68188962	77.3833333333	0.0	0	1	60.0	7.75	0	1	1	1	1
428	4	37.2806983667	68.68188962	77.3833333333	1.0	0	0	38.7	7.75	0	1	1	1	1
429	4	46.3806163833	68.28061554	50.0166666667	0.0	0	0	25.0	7.75	0	1	1	1	1
430	4	46.3806163833	68.28061554	50.0166666667	0.0	0	0	30.0	7.75	0	1	1	1	1
431	4	46.3806163833	68.28061554	50.0166666667	1.0	0	0	45.0	7.75	0	1	1	1	1
432	4	46.3806163833	68.28061554	50.0166666667	1.0	0	0	38.7	7.75	0	1	1	1	1
433	4	46.3806163833	68.28061554	50.0166666667	1.0	0	0	38.7	7.75	0	1	1	1	1
434	4	38.8239700333	64.11250404	77.0833333333	0.0	0	0	30.0	7.75	0	1	1	1	1
435	4	38.8239700333	64.11250404	77.0833333333	0.0	0	0	35.0	7.75	0	1	1	1	1
436	4	38.8239700333	64.11250404	77.0833333333	0.0	0	0	35.0	7.75	0	1	1	1	1
437	4	14.2666666667	35.09196422	69.7166666667	0.0	0	0	50.0	7.75	0	1	1	1	1
438	4	45.6354267667	64.62069762	70.65	1.0	0	0	40.0	7.75	0	1	1	1	1
439	4	33.5847517667	52.9011677	66.5	1.0	0	1	15.0	7.75	0	1	1	1	1
440	4	33.5847517667	52.9011677	66.5	0.0	0	0	35.0	7.75	0	1	1	1	1
441	4	32.3137566167	47.06751005	75.9333333333	0.0	0	0	30.0	7.75	0	1	1	1	1
442	4	32.3137566167	47.06751005	75.9333333333	0.0	0	0	35.0	7.75	0	1	1	1	1
443	4	32.3137566167	47.06751005	75.9333333333	1.0	0	0	45.0	7.75	0	1	1	1	1
444	4	47.2605788833	63.6171793	72.1833333333	1.0	0	1	45.0	7.75	0	1	1	1	1
445	4	47.2605788833	63.6171793	72.1833333333	1.0	1	0	38.7	7.75	0	1	1	1	1
446	4	47.2605788833	63.6171793	72.1833333333	1.0	1	0	38.7	7.75	0	1	1	1	1
447	4	47.2605788833	63.6171793	72.1833333333	0.0	1	0	60.0	7.75	0	1	1	1	1
448	4	28.1725071167	44.50614743	60.3	0.0	0	0	30.0	7.75	0	1	1	1	1
449	4	28.1725071167	44.50614743	60.3	1.0	0	1	45.0	7.75	0	1	1	1	1
450	4	23.0123655833	37.59233862	50.5333333333	0.0	0	1	30.0	7.75	0	1	1	1	1
451	4	28.25	68.79214545	100.616666667	1.0	0	1	60.0	7.75	0	1	1	1	1
452	4	20.3724637667	54.88827995	54.2333333333	0.0	0	0	25.0	7.75	0	1	1	1	1
453	4	49.6781623333	66.30087139	72.3333333333	0.0	0	0	2.0	7.75	0	1	1	1	1
454	4	38.81	72.99604381	99.7666666667	0.0	1	0	30.0	7.75	0	1	1	1	1
455	4	39.7790153833	63.26119903	72.5833333333	0.0	1	0	70.0	7.75	0	1	1	1	1
456	4	39.7790153833	63.26119903	72.5833333333	0.0	1	0	35.0	7.75	0	1	1	1	1
457	4	32.3890625	68.12933854	83.8333333333	1.0	0	0	79.2	7.75	0	1	1	1	1
458	4	32.3890625	68.12933854	83.8333333333	1.0	0	0	38.7	7.75	0	1	1	1	1
459	4	16.5888888883	33.01023753	71.2833333333	0.0	0	0	15.0	7.75	0	1	1	1	1
460	4	16.5888888883	33.01023753	71.2833333333	0.0	0	0	15.0	7.75	0	1	1	1	1
461	4	16.5888888883	33.01023753	71.2833333333	0.0	1	0	30.0	7.75	0	1	1	1	1
462	4	16.5888888883	33.01023753	71.2833333333	0.0	1	0	20.0	7.75	0	1	1	1	1
463	4	37.0066666667	63.71749056	52.9833333333	1.0	0	0	15.0	7.75	0	1	1	1	1
464	4	37.0066666667	63.71749056	52.9833333333	0.0	0	0	20.0	7.75	0	1	1	1	1
465	4	25.85555555	40.04845634	67.3166666667	0.0	0	0	90.0	7.75	0	1	1	1	1
466	4	25.85555555	40.04845634	67.3166666667	0.0	0	0	20.0	7.75	0	1	1	1	1
467	4	25.85555555	40.04845634	67.3166666667	1.0	0	1	20.0	7.75	0	1	1	1	1
468	4	25.85555555	40.04845634	67.3166666667	0.0	0	1	40.0	7.75	0	1	1	1	1
469	4	25.85555555	40.04845634	67.3166666667	1.0	0	1	38.7	7.75	0	1	1	1	1
470	4	25.85555555	40.04845634	67.3166666667	1.0	0	0	38.7	7.75	0	1	1	1	1
471	4	36.6416666667	68.89495726	78.7	0.0	0	0	30.0	7.75	0	1	1	1	1
472	4	36.6416666667	68.89495726	78.7	0.0	0	1	38.7	7.75	0	1	1	1	1
473	4	36.6416666667	68.89495726	78.7	1.0	0	1	30.0	7.75	0	1	1	1	1
474	4	36.833021	68.28222352	69.7666666667	1.0	1	0	79.2	7.75	0	1	1	1	1
475	4	42.8333333333	68.24247048	67.8833333333	1.0	0	0	38.7	7.75	0	1	1	1	1
476	4	42.8333333333	68.24247048	67.8833333333	0.0	0	1	38.7	7.75	0	1	1	1	1
477	4	25.5583333333	52.88347112	43.8666666667	0.0	0	1	20.0	7.75	0	1	1	1	1
478	4	25.5583333333	52.88347112	43.8666666667	0.0	1	1	38.7	7.75	0	1	1	1	1
479	4	40.1282754333	65.82688167	78.9	1.0	0	1	35.0	7.75	0	1	1	1	1
480	4	40.1282754333	65.82688167	78.9	1.0	0	1	60.0	7.75	0	1	1	1	1
481	4	34.4666666667	57.78582513	78.9833333333	0.0	0	0	30.0	7.75	0	1	1	1	1
482	4	34.4666666667	57.78582513	78.9833333333	0.0	0	0	39.0	7.75	0	1	1	1	1
483	4	34.4666666667	57.78582513	78.9833333333	0.0	0	1	30.0	7.75	0	1	1	1	1
484	4	28.3826923	50.67282248	40.2166666667	0.0	0	1	45.0	7.75	0	1	1	1	1
485	4	32.89375	62.35217524	93.3666666667	0.0	0	1	30.0	7.75	0	1	1	1	1
486	4	32.89375	62.35217524	93.3666666667	0.0	0	1	30.0	7.75	0	1	1	1	1
487	4	29.6166666667	42.22931287	68.5	1.0	0	0	50.0	7.75	0	1	1	1	1
488	4	44.9954813333	68.31946108	54.6666666667	0.0	0	0	40.0	7.75	0	1	1	1	1
489	4	44.9954813333	68.31946108	54.6666666667	1.0	0	0	38.7	7.75	0	1	1	1	1
490	4	44.9954813333	68.31946108	54.6666666667	1.0	1	0	38.7	7.75	0	1	1	1	1
491	4	44.9954813333	68.31946108	54.6666666667	1.0	1	0	30.0	7.75	0	1	1	1	1
492	4	22.1833333333	68.79214545	109.45	0.0	0	0	45.0	7.75	0	1	1	1	1
493	4	22.1833333333	68.79214545	109.45	0.0	0	1	38.7	7.75	0	1	1	1	1
494	4	39.6539215667	68.62897643	83.6166666667	0.0	0	1	45.0	7.75	0	1	1	1	1
495	4	17.1084967333	29.05064175	38.3166666667	1.0	0	0	38.7	7.75	0	1	1	1	1
496	4	17.1084967333	29.05064175	38.3166666667	1.0	0	0	38.7	7.75	0	1	1	1	1
497	4	17.1084967333	29.05064175	38.3166666667	0.0	0	0	38.7	7.75	0	1	1	1	1
498	4	17.1084967333	29.05064175	38.3166666667	1.0	0	1	25.0	7.75	0	1	1	1	1
499	4	19.2156862667	39.23197631	42.4333333333	1.0	0	1	20.0	7.75	0	1	1	1	1
500	4	19.2156862667	39.23197631	42.4333333333	0.0	0	0	30.0	7.75	0	1	1	1	1
501	4	19.2156862667	39.23197631	42.4333333333	0.0	1	1	30.0	7.75	0	1	1	1	1
502	4	19.2156862667	39.23197631	42.4333333333	1.0	0	0	45.0	7.75	0	1	1	1	1
503	4	19.2156862667	39.23197631	42.4333333333	0.0	0	0	20.0	7.75	0	1	1	1	1
504	4	26.5972222167	65.31665318	90.9833333333	0.0	1	0	45.0	7.75	0	1	1	1	1
505	4	26.5972222167	65.31665318	90.9833333333	1.0	0	0	38.7	7.75	0	1	1	1	1
506	4	26.5972222167	65.31665318	90.9833333333	1.0	0	0	79.2	7.75	0	1	1	1	1
507	4	39.0902679333	60.05021508	76.7166666667	1.0	0	0	45.0	7.75	0	1	1	1	1
508	4	32.7888888833	77.91209095	93.5833333333	0.0	0	0	45.0	7.75	0	1	1	1	1
509	4	32.7888888833	77.91209095	93.5833333333	0.0	1	1	35.0	7.75	0	1	1	1	1
510	4	32.8931184833	60.0011298	53.9666666667	0.0	0	0	15.0	7.75	0	1	1	1	1
511	4	32.8931184833	60.0011298	53.9666666667	1.0	0	1	38.7	7.75	0	1	1	1	1
512	4	32.8931184833	60.0011298	53.9666666667	0.0	0	1	45.0	7.75	0	1	1	1	1
513	4	34.8809834	55.11776935	70.4166666667	1.0	0	1	40.0	7.75	0	1	1	1	1
514	4	13.8819779117	48.47012168	35.2666666667	1.0	0	1	35.0	7.75	0	1	1	1	1
515	4	38.7351851833	72.82606917	70.8166666667	0.0	0	0	40.0	7.75	0	1	1	1	1
516	4	15.1791666667	39.79964044	71.6166666667	0.0	0	0	15.0	7.75	0	1	1	1	1
517	4	29.14728225	51.41066824	55.2166666667	1.0	0	0	30.0	7.75	0	1	1	1	1
518	4	7.91004902	14.63331409	51.4833333333	0.0	0	0	15.0	7.75	0	1	1	1	1
519	4	7.91004902	14.63331409	51.4833333333	1.0	1	0	15.0	7.75	0	1	1	1	1
520	4	7.91004902	14.63331409	51.4833333333	1.0	0	0	90.0	7.75	0	1	1	1	1
521	4	43.9547619	68.48116097	93.7666666667	0.0	0	0	45.0	7.75	0	1	1	1	1
522	4	31.1833333333	52.93533586	71.7833333333	0.0	0	0	25.0	7.75	0	1	1	1	1
523	4	31.1833333333	52.93533586	71.7833333333	0.0	0	0	20.0	7.75	0	1	1	1	1
524	4	31.1833333333	52.93533586	71.7833333333	1.0	0	0	35.0	7.75	0	1	1	1	1
525	4	31.1833333333	52.93533586	71.7833333333	1.0	0	1	30.0	7.75	0	1	1	1	1
526	4	28.6845588167	48.72482496	69.8333333333	0.0	0	0	60.0	7.75	0	1	1	1	1
527	4	24.25	52.04316727	82.9	0.0	0	1	25.0	7.75	0	1	1	1	1
528	4	25.0066666667	45.24225847	48.1833333333	0.0	0	0	30.0	7.75	0	1	1	1	1
529	4	28.16401515	43.62150139	68.2166666667	1.0	1	0	45.0	7.75	0	1	1	1	1
530	4	28.16401515	43.62150139	68.2166666667	0.0	0	1	45.0	7.75	0	1	1	1	1
531	4	51.0	100.6128249	127.95	0.0	0	0	60.0	7.75	0	1	1	1	1
532	4	37.1980979333	54.92187102	51.0833333333	1.0	0	0	30.0	7.75	0	1	1	1	1
533	4	31.6650828	53.96259508	64.2166666667	0.0	1	0	120.0	7.75	0	1	1	1	1
534	4	14.4387096767	33.72320494	42.6666666667	0.0	0	0	15.0	7.75	0	1	1	1	1
535	4	14.4387096767	33.72320494	42.6666666667	1.0	0	0	60.0	7.75	0	1	1	1	1
536	4	14.4387096767	33.72320494	42.6666666667	1.0	0	0	38.7	7.75	0	1	1	1	1
537	4	20.6051282	50.6312533	51.6833333333	0.0	0	1	25.0	7.75	0	1	1	1	1
538	4	20.6051282	50.6312533	51.6833333333	0.0	0	1	20.0	7.75	0	1	1	1	1
539	4	29.5166666667	52.73707617	76.7833333333	0.0	0	1	60.0	7.75	0	1	1	1	1
540	4	29.5166666667	52.73707617	76.7833333333	0.0	0	0	25.0	7.75	0	1	1	1	1
541	4	40.0	69.22236897	97.2333333333	1.0	0	0	15.0	7.75	0	1	1	1	1
542	4	40.0	69.22236897	97.2333333333	0.0	0	0	20.0	7.75	0	1	1	1	1
543	4	17.8922155667	45.01886226	43.8833333333	1.0	0	1	10.0	7.75	0	1	1	1	1
544	4	30.5027777833	56.74456527	52.3833333333	0.0	0	0	20.0	7.75	0	1	1	1	1
545	4	30.5027777833	56.74456527	52.3833333333	0.0	0	0	38.7	7.75	0	1	1	1	1
546	4	18.2989006167	44.50074113	40.5666666667	0.0	1	1	6.0	7.75	0	1	1	1	1
547	4	27.4652777833	42.82409193	71.7166666667	1.0	0	0	20.0	7.75	0	1	1	1	1
548	4	27.4652777833	42.82409193	71.7166666667	1.0	1	1	45.0	7.75	0	1	1	1	1
549	4	27.6166666667	61.73806586	98.6833333333	0.0	0	1	30.0	7.75	0	1	1	1	1
550	4	42.6054248833	68.48165068	76.6	0.0	0	1	50.0	7.75	0	1	1	1	1
551	4	42.6054248833	68.48165068	76.6	1.0	0	0	79.2	7.75	0	1	1	1	1
552	4	12.8708333333	23.64246742	61.1833333333	0.0	1	0	10.0	7.75	0	1	1	1	1
553	4	12.8708333333	23.64246742	61.1833333333	0.0	0	1	25.0	7.75	0	1	1	1	1
554	4	12.8708333333	23.64246742	61.1833333333	1.0	0	0	38.7	7.75	0	1	1	1	1
555	4	12.8708333333	23.64246742	61.1833333333	1.0	0	1	38.7	7.75	0	1	1	1	1
556	4	26.10185185	49.48759994	73.55	0.0	0	0	60.0	7.75	0	1	1	1	1
557	4	26.10185185	49.48759994	73.55	0.0	0	1	40.0	7.75	0	1	1	1	1
558	4	37.34444445	71.13954012	88.0	1.0	0	0	60.0	7.75	0	1	1	1	1
559	4	30.5	70.57648261	90.55	0.0	0	1	65.0	7.75	0	1	1	1	1
560	4	30.5	70.57648261	90.55	0.0	0	1	30.0	7.75	0	1	1	1	1
561	4	65.85555555	57.62616	89.7333333333	0.0	0	1	30.0	7.75	0	1	1	1	1
562	4	65.85555555	57.62616	89.7333333333	1.0	0	0	25.0	7.75	0	1	1	1	1
563	4	22.6690476167	42.85213151	93.1166666667	0.0	0	0	20.0	7.75	0	1	1	1	1
564	4	22.6690476167	42.85213151	93.1166666667	0.0	0	1	30.0	7.75	0	1	1	1	1
565	4	22.6690476167	42.85213151	93.1166666667	0.0	0	0	38.7	7.75	0	1	1	1	1
566	4	22.6690476167	42.85213151	93.1166666667	0.0	0	1	38.7	7.75	0	1	1	1	1
567	4	29.4666116667	65.48658724	75.3666666667	0.0	0	0	30.0	7.75	0	1	1	1	1
568	4	16.385714285	25.7734758	999.99	0.0	0	0	20.0	7.75	0	1	1	1	1
569	4	16.385714285	25.7734758	999.99	1.0	0	0	25.0	7.75	0	1	1	1	1
570	4	34.4916666667	55.31445207	95.3833333333	0.0	0	0	40.0	7.75	0	1	1	1	1
571	4	26.0	43.41887098	80.2	0.0	0	0	25.0	7.75	0	1	1	1	1
572	4	26.0	43.41887098	80.2	0.0	0	0	34.0	7.75	0	1	1	1	1
573	4	26.4563909833	49.78716585	63.6	0.0	1	0	40.0	7.75	0	1	1	1	1
574	4	26.4563909833	49.78716585	63.6	1.0	0	1	45.0	7.75	0	1	1	1	1
575	4	10.9044600933	38.45657069	38.9666666667	1.0	0	1	15.0	7.75	0	1	1	1	1
576	4	9.25972222167	43.15320301	61.5666666667	0.0	1	0	15.0	7.75	0	1	1	1	1
577	4	42.6083333333	60.07268451	78.95	0.0	1	0	38.7	7.75	0	1	1	1	1
578	4	34.0837121167	68.67481177	83.1166666667	1.0	1	0	79.2	7.75	0	1	1	1	1
579	4	48.2035508667	67.36556618	60.45	1.0	0	0	60.0	7.75	0	1	1	1	1
